"Text","doc_id"
"eventually id like able bite everything orthodontics periodontics aesthetic pediatrics entire dental spectrum","3541"
"now though goal work become good student work communication skill good class enjoy start learn process hope will never end","3542"
"difficult become health professional even one patient can rely trust","3543"
"want try good become just dentist work achieve longterm patient doctor relationship future patient","3544"
"also hope develop strong professional relationship future coworker part great team","3545"
"professionalism simply learn achieve single day two","3546"
"continuously practice even start clinic","3547"
"student behave professionally towards peer faculty","3548"
"problem come deal properly","3549"
"one just complain tell one another take matter adult future doctor","3550"
"currently deal school problem may seem like behavior can slide however habit carry one practice","3551"
"important pay attention behavior peer","3552"
"feedback self reflection perhaps can find flaw can work become good professional","3553"
"goal become competent good round educate dentist can make ethical unbiased decision enhance patient oral health","3554"
"dentistry involve just fix tooth","3555"
"affect patient overall facial appearance emotional physical good","3556"
"hope accomplish dental professional promote oral hygiene screen disease improve dental function aesthetic","3557"
"become dental professional long journey","3558"
"require us understand science technology utilize dentistry also gain clinical experience interpersonal communication skill patient","3559"
"way become dental professional learn clinic everyday","3560"
"year study nyucd opportunity learn various aspect dentistry","3561"
"last month lot opportunity interact patient gain handson clinical experience","3562"
"goal become professional compassionate knowledgeable responsible dentist patient four year study nyucd","3563"
"expect encounter tremendous hardship challenge journey determine overcome study hard together peer student","3564"
"hope become good person whose profession can make little change other ’ life start practice participate community service outreach program care underserved","3565"
"past year study nyucd learn lot every aspect dentistry","3566"
"last month clinic start gain experience patient care","3567"
"continue uphold ethical behavior didactic preclinical clinic work behavior","3568"
"try approach situation ethical background open mind","3569"
"although still issue deal patient refuse treatment refuse treatment child desperately need whether religious belief","3570"
"currently lean towards esthetics prosthodontics oral surgery","3571"
"specialize interest prosthodontics","3572"
"however now concentrate learn much can have","3573"
"feel though far behind need make mission make sure catch fulfill have cee mbr requirement","3574"
"have year need make sure will fall behind study make sure clinically perform good","3575"
"good first 2 year like maintain strive maintain grade","3576"
"however pose great challenge","3577"
"find have challenge have have","3578"
"need good job maintain balance divide time clinical didactic study","3579"
"believe competent doctor dental surgery graduate nyucd","3580"
"will go beyond help patient","3581"
"believe need work communication skill talk clearly slowly patient","3582"
"example explain procedure postoperative care instruction patient will understand able understand","3583"
"need able approachable patient will fear ask question get correct care deserve","3584"
"believe learn lot foundation dentistry first 2 year dental school","3585"
"learn procedure detail have","3586"
"believe will learn detail dental implant prosthetic procedure within have year","3587"
"start denture wax potential veneer case","3588"
"however attempt endodontic procedure crown preparation","3589"
"hope get involve within clinic cadcam technology upcoming year","3590"
"goal dental school graduate competent doctor dental surgery","3591"
"end education nyucd want skill necessary patient will trust diagnostic treat ability","3592"
"believe compassionate person will go beyond help patient make feel comfortable care","3593"
"continue progress dental school realize career","3594"
"believe important one choose career one can become completely immerse enjoy go work everyday","3595"
"dentistry","3596"
"ethical one critical aspect profession dentistry","3597"
"respect honor work want utilize skill provide good care patient","3598"
"want relieve patient pain also want understand suffering empathize respect feeling treat friendly without discrimination","3599"
"improve trust build positive relationship patient","3600"
"academic institution teach student ethical value reflect student graduate school","3601"
"proud part nyu weigh ethical value core imbibe student","3602"
"bless part nyucd utilize opportunity become good round dentist","3603"
"exposure work learn excellent addition experience dentistry back home country","3604"
"initially little overwhelm integrate regular program stress handle thing merge program smoothly","3605"
"try manage stress work load effective time management work improvise","3606"
"excellent support care gpd colleague provide strength belief able handle difficult situation","3607"
"strongly believe hard work critical think ethical respect work help us mould competent dentist","3608"
"respect work improve everyday provide quality care","3609"
"however sometimes feel challenge manage difficult patient","3610"
"work improve area","3611"
"strive provide excellent care patient also empathize honest","3612"
"think nyu good platform enhance patient management communication skill","3613"
"good respect professional society believe duty part community bring awareness among public regard oral health care","3614"
"strongly believe hard work critical think ethical respect work help us mould competent dentist","3615"
"respect work improve everyday provide quality care","3616"
"strive provide excellent care patient also empathize honest","3617"
"good respect professional society believe duty part community bring awareness among public regard oral health care","3618"
"can confidently say progress ability provide care patient","3619"
"can see improve communication skill manage patient","3620"
"feel course work nyucd help improve critical think","3621"
"excellent support guidance faculty peer want utilize two year course period nyu excel diagnostic treat ability","3622"
"believe help graduate competent dentist","3623"
"wonderful opportunity work excellent faculty get expose diverse patient flow","3624"
"can confidently say improvise handle difficult task manage patient","3625"
"want utilize opportunity improve clinical skill develop competent potential dentist deliver excellent oral health care patientsthe exposure work learn nyucd excellent addition experience dentistry back home country","3626"
"grateful part nyu family","3627"
"learn much past year go behind scene dental clinic","3628"
"nyu first integrate knowledge first 2 year dental student run clinic","3629"
"hard first know exactly need procedure procedure code change procedure match individual patient","3630"
"need speed first foremost","3631"
"hard keep two hour appointment one fill ridiculous real world","3632"
"however practice able finish much short period time","3633"
"now work clinical ability practitioner deal many personality desire schedule","3634"
"goal four year dental school competent confident technical skill social ability provide care patient type","3635"
"will make lifelong relationship colleague school can refer advise encouragement","3636"
"will involve community world large able share know don ’ t access care","3637"
"also will check make sure ethical responsible work","3638"
"maintain positive attitude hope encouragement around","3639"
"will healthy fit exercise good diet throughout life","3640"
"will create beautiful work live life fill smile","3641"
"ethic crucial component healthcare","3642"
"one pillar trust provider patient build","3643"
"patient come doctor truly put life trust someone elses hand","3644"
"therefore critical practitioner moral ethical hisher action","3645"
"dentist think crucial treatment plan patientcentered rather moneygrabbing scam","3646"
"furthermore importance communication can overstate","3647"
"ultimate goal establish institution advance research address issue access care find new method improve dental health minimize cost","3648"
"furthermore hope use expertise technology aid change practice dentistry whole","3649"
"wiki define professional member profession receive standard education train prepare particular knowledge skill necessary perform role","3650"
"believe education critical aspect professional however think dentist extend beyond","3651"
"think important individual leader valuable asset community great professional","3652"
"work towards goal come realize importance get involve define dental profession interest code order create technology help improve patient care","3653"
"believe year humble help realize amaze nature dental profession","3654"
"dentist wonderful position really make difference","3655"
"screening improve prognosis chemotherapy can affect lot people","3656"
"furthermore journey become eyeopener issue govern societal value policy","3657"
"hope impact public health scale general global practice dentistry try minimize gap health care provide rich poor","3658"
"progress dental school grow respect true leader field dentistry","3659"
"man woman work big obstacle healthcare face decade","3660"
"access care","3661"
"country become develop awareness quickly spread importance good dental health one overall good","3662"
"however big issue realization hard people access medical doctor dentist low socioeconomic area","3663"
"field dentistry gift affect change","3664"
"much responsibility clinic provide good dental care respect patient belief expectation ensure need priority","3665"
"preclinical year comparatively simple perform learn within context ethic","3666"
"heavily focus learn much can attain academic goal avoid let","3667"
"rather challenge clinic due performance pressure meet requirement putting patient need first","3668"
"despite always strive excel academically focus put patient first attempt let provide good care irrespective requirement","3669"
"continue treat conservatively make every attempt restore achieve good esthetics function patient","3670"
"commit utilize resource available nyu college dentistry gain practical academic skill need confident dentist","3671"
"graduation hope confidence perform surgical procedure make proper diagnosis build strong relationship patient fellow healthcare provider","3672"
"believe use talent wholeheartedly approach situation open mindedly provide good communication patient empathetic understand fear physical discomfort insecurity","3673"
"also want contribute effort make patient love go dentist make enjoy visit","3674"
"strongly believe concept ‘ pay forward ’ hope go dental practice local community provide care other need may available access health care","3675"
"additionally hope gain leadership opportunity immerse club participate outreach program get involve nyucd much possible","3676"
"winter invite attend oku dinner excellence honor hard work achievement have have student","3677"
"ceremony present award outstanding academic performance have year","3678"
"present award really make believe challenge face everyday overcome lot dedication motivation hard effort","3679"
"didnt great academic performance undergrad really impact confident feel commence dental school","3680"
"achievement mine really make gain confidence feel may lack time","3681"
"sense confidence believe ability will help progress professional career start see patient","3682"
NA,"3683"
"quite challenge undergo transition didactic preclinical focus regimen one involve application skill clinic","3684"
"addition patient management require different set skill motivate manage patient","3685"
"experience continue gain clinic learn much learn","3686"
"make clinical decision treat patient can difficult take consideration health status expectation may unrealistic financial status","3687"
"perform dentistry something feel good prepare due preclinical practice","3688"
"diagnose manage patient provide good treatment skill set feel need much practice","3689"
"commit utilize resource available nyu college dentistry gain practical academic skill need confident dentist","3690"
"graduation hope confidence perform surgical procedure make proper diagnosis build strong relationship patient fellow healthcare provider","3691"
"believe use talent wholeheartedly approach situation open mindedly provide good communication patient empathetic understand fear physical discomfort insecurity","3692"
"also want contribute effort make patient love go dentist make enjoy visit","3693"
"strongly believe concept ‘ pay forward ’ hope go dental practice local community provide care other need may available access health care","3694"
"additionally hope gain leadership opportunity immerse club participate outreach program get involve nyucd much possible","3695"
"primary goal want accomplish next four year become competent comfortable within field dentistry","3696"
"want become good round equip knowledge skill diagnose wide range case include one unfamiliar symptom","3697"
"addition want hone personal skill able make patient feel comfortable inform within professional environment","3698"
"learn welcome utilize peer assessment will also essential will allow evaluate 3 person perspective","3699"
"see patient almost year","3700"
"learn lot thing faculty have","3701"
"feel confident procedure time still feel lot thing do know","3702"
"goal come year improve skill right now try learn thing do know","3703"
"past couple year feel become confident become comfortable speak interact other","3704"
"much shy little confident","3705"
"however still way go","3706"
"feel still improve communication patient faculty personable confident","3707"
"want become competent confident care professional healthcare provider","3708"
"dental profession professional code ethic guide member responsible behaviour","3709"
"oral healthcare provider important follow code ethic treat patient accord desire within boundary accept treatment","3710"
"feel oral healthcare provider always keep patient welfare top priority","3711"
"also important keep patient information confidential allow patient build trust","3712"
"patient able trust healthcare provider heshe will come back","3713"
"practice dentist north america goal mine really long time cant believe goal approach soon","3714"
"privilege part nyucd community guidance support good faculty colleague","3715"
"hope can learn important aspect competent oral healthcare provider learn communication skill will help provide high end oral healthcare community","3716"
"feel become professional mean one can dental procedure competently professional one able communicate good treat patient ethical manner","3717"
"also duty dental professional educate public importance oral health can affect person overall health","3718"
"also feel important professional keep date new technology arise everyday","3719"
"feel become professional mean one can dental procedure competently professional one able communicate good treat patient ethical manner","3720"
"also duty dental professional educate public importance oral health can affect person overall health","3721"
"start advance stand program start one month didactic skill helpful clinical set now","3722"
"first put clinic set difficult work axium time pass feel get hang although still much learn","3723"
"since begin program may learn much","3724"
"unbelievable time go quickly","3725"
"still much learn welcome open arm new year","3726"
"remainder journey nyucd hope gain improve upon knowledge skill previously acquire past dental education experience","3727"
"grateful nyucd expose great faculty colleague will guide support reach goal become competent oral healthcare provider serve public","3728"
NA,"3729"
"graduation nyu college dentistry sure will feel competent interpret kind case patient apply scientific knowledge proper dental procedure learn school wellcommunicate patient associate staff member","3730"
"believe continuously study uptodate dental technology knowledge give patient good care possible career ’ s end","3731"
"four year meaningful study nyu college dentistry want become person can provide excellent dental care need help build lifelong friendship people give good smile society","3732"
"also like humble responsible ethical trustworthy friendly person use","3733"
"accomplish goal will definitely put good effort academic clinical course learn essential technical skill expand knowledge","3734"
"moreover life nyu college dentistry will expose colleague help back forth","3735"
"sure nyu college dentistry will give valuable meaningful memorable experience whole life","3736"
"main goal attend nyucd become skill confident aspect dentistry include underlie knowledge understand procedure learn build strong connection patient develop perfect hand skill give back community volunteer outreach program","3737"
"hope gain strong foundation can build enter job market","3738"
"hope able trust make right decision regard good treatment patient ability assess work look area need improvement","3739"
"also hope learn stay current late technology ensure offer good care patient","3740"
"nyucd hope wellrounded professional hand skill knowledge competence interpersonal skill successful individual within field","3741"
"main goal attend nyucd become skill confident aspect dentistry include underlie knowledge understand procedure learn build strong connection patient develop perfect hand skill give back community volunteer outreach program","3742"
"hope gain strong foundation can build enter job market","3743"
"hope able trust make right decision regard good treatment patient ability assess work look area need improvement","3744"
"also hope learn stay current late technology ensure offer good care patient","3745"
"nyucd hope wellrounded professional hand skill knowledge competence interpersonal skill successful individual within field","3746"
"desire continue truly engage qualify professional dentistry always meet high standard ethic commit society","3747"
"desire lend hand promote support oral health care good preventive measure volunteer opportunity community service always move type social cause","3748"
"believe ethic important without many people unfair advantage many people will harm without","3749"
"important clinic deal life patient must ethical possible","3750"
"think require lot hardwork","3751"
"think become professional one must understand role","3752"
"honestly wish didnt fail much","3753"
"many time know do good job school preclinic however","3754"
"time find wish know wish read study prior enter clinic","3755"
"sadden think lose opportunity realize do good","3756"
"hopeful future","3757"
"hopeful become knowledgeable good learn","3758"
"now optimist hope become good professional","3759"
"point become professional stop anywhere","3760"
"need skill possible become one","3761"
"need knowledge guide us ability lead us","3762"
"need one another good help","3763"
"constantly try progress improve","3764"
"hope go right way become welldeserved professional","3765"
"hope","3766"
"realize active achieve anything","3767"
"proactivism always work hard goal","3768"
"like much learn far","3769"
"bump along way moment learn","3770"
"great thing can still learn still learn","3771"
"hope learn never stop","3772"
"like involve contribute society big good way","3773"
"hope actually learn retain everything important can take good care patient give good treatment","3774"
"want implement healthy dental care everyone specifically access","3775"
"choose proactive betterment society","3776"
"near final week first year nyucd successfully complete preclinical course work proud much learn seem like short time","3777"
"feel though receive excellent clinical foundation feel competent ability successfully prepare restore various class preparation","3778"
"first month clinic ive treat several patient learn gain confidence exponentially","3779"
"work real patient manipulate cheek tongue proper vision access part learn process","3780"
"every day knowledge base expand comfortable diagnose treat whatever patient may need","3781"
"feel even confident just month ago","3782"
"way comfortable work inside real mouth definitely increase efficiency clinic","3783"
"far do fix pfm crown filling several cleaning work complete denture case","3784"
"now ive see patient clinic year now can confidently say past year ive learn year","3785"
"begin little intimidate jump right pretend know","3786"
"now im super comfortable treat patient just understand everything much good","3787"
"ive get much good diagnose patient read x ray understand medical complication work get efficient","3788"
"now im roll plenty quality patient book schedule im look forward last year hard work clinic","3789"
"always honest patient good can","3790"
"prepare procedure feel confident ready treatment","3791"
"get good deal patient since june","3792"
"however still hard deal demand patient","3793"
"try nice patient cant tell boundary","3794"
"also confident way talk patient can give trust","3795"
"will work hard clinic can catch cee mdr","3796"
"become good see emergency patient","3797"
"begin clinic nervous see emergency patient situation expect","3798"
"however now know step take see emergency patient try plan emergency treatment go faculty","3799"
"since start clinic learn lot","3800"
"however professional gain patient trust confident know apply treatment","3801"
"graduation will continue learn faculty build knowledge will become competent diagnose treat patient","3802"
"also always try compassionate towards patient","3803"
"spend semester clinic think good understand dental condition patient meet become experience procedure","3804"
"happy feel confident see patient start clinic last june","3805"
"although still many treatment do comfortable axium treatment do","3806"
"will try hard get mdr requirement do experience","3807"
"rumor ive hear around school now consider one ethical people school","3808"
"im honest patient faculty friend do expect hand anything just","3809"
"work hard although get frustrate effort do always show entice cheat way know student","3810"
"believe ethical important patient care build good relationship patient trust","3811"
"thrill finally clinic","3812"
"think experience real patient care people come see leave smile face pretty phenomenal","3813"
"exactly get profession – want help people turn day even life around","3814"
"generally consider personable person hope one dentist isn ’ t dread patient","3815"
"course note patient experience pleasant think good lesson thicken skin put foot situation","3816"
"think become professional mean know interact people around – big small","3817"
"every patient employee colleague treat respect one ’ s boss","3818"
"plan boss practice one day expect certain level professionalism staff","3819"
"although yet feel fully confident ability lead practice think make fine addition profession","3820"
"find respectful helpful kind","3821"
"know limit realize will need help specialist practice feel comfortable reach somebody else ask help need","3822"
"whole wait get release real world make connection people will work throughout career","3823"
"find feel much confident clinic now month ago","3824"
"treatment plan doesnt seem overwhelm one important factor patient care","3825"
"find get proficient restoration fast","3826"
"complicate procedure rct seem daunt now ive complete couple know expect","3827"
"finish yet still feel confident fix prosth im learn continue make progress","3828"
"four year suppose become competent professional","3829"
"already halfway think good way goal","3830"
"experience clinic great way basic science foundation already establish","3831"
"still much growth leave complete remain year school really hope doesn ’ t end","3832"
"constantly want pursue become good healthcare professional – whether improve interpersonal skill importantly improve clinical technical skill","3833"
"think great profession one never finish learn can ’ t wait go real world apply everything learn","3834"
"ethical apply cheat exam","3835"
"ethical mean youre honest public honest","3836"
"learn get way school bare minimum rely other help homework go reach clinic 3 year lack lot skill colleague will","3837"
"course many people many different view ethical universal commonality everyone right state mind will define ethical vs unethical","3838"
"cheat test example unethical","3839"
"lie patient personal benefit unethical good","3840"
"even though may think serve good time will definitely hurt long run","3841"
NA,"3842"
"professional just good class treat patient good","3843"
"consider professional present appropriate manner colleague good patient","3844"
"profession dentistry professional mean approach problem way patient centre priority","3845"
"also mean able apply learn lecture pre clinic apply clinic","3846"
"professional also mean leader","3847"
"always able take initiative tell people right thing","3848"
"climb way top without hurt other way","3849"
"look back start half year ago know human dentition make tooth","3850"
"knowledge ever dentistry entail different specialty scope profession","3851"
"learn much last year hard comprehend sometimes","3852"
"now finally start apply knowledge pre clinic real patient practice patient management skill whole new world","3853"
"learn something new clinic everyday","3854"
"love every part","3855"
"always work make self good person look feedback improve","3856"
"dentist must exhibit high standard ethic public entrust health care need","3857"
"however ethic can sometimes mean work gray area neither black white","3858"
"require state mind provide good judgment decide balance right wrong right right lesser two evil","3859"
"goal ethically aware act accordingly appropriately","3860"
"example ethic dentistry know refer one limitation weakness certain procedure","3861"
"difficult task individual ego can give false sense confidence","3862"
"hand practice dentistry also mean venture one comfort zone slightly order grow clinically become good dentist","3863"
"risk reward practice dentistry must assess important keep patient good interest top priority","3864"
"also important practical dentistry can sometimes quantity quality especially corporate dental setting","3865"
"admit dental school nyucd feel bless dream become dentist soon initiate","3866"
"make promise god devote study family incorporate faith motivate study","3867"
"since however faith god diminish whatever reason stop go church due extreme demand dental school","3868"
"feel like change person im sure good","3869"
"initially think new york experience allow improve interpersonal skill teach handle diversity somewhat feel indifferent primary goal now balance schoolwork family","3870"
"job hardworking student love husband wise father two enough plate","3871"
"personal goal involve school activity much possible take seriously","3872"
"learn spanish another goal hasnt come fruition","3873"
"like improve conversational skill professional set","3874"
"im inspire student do transform amateur professional","3875"
"learn converse professionally especially important cultivate trust colleague patient","3876"
"carry normally thug fly professional set","3877"
"must reinvent become sophisticate man class public private","3878"
"notice many colleague two persona one inside school set one outside","3879"
"winter break finish oral surgery externship upenn","3880"
"get see like day oral surgery resident love","3881"
"despite long hour day excitement make time go quickly","3882"
"fond memory first experience witness orthognathic surgery one day","3883"
"externship experience motivate purse path oral surgery ever solidify type professional id like become","3884"
"become professional require experience wisdom insight dedication","3885"
"require interpersonal skill ability work team respect other willingness acknowledge oneself one individual network many","3886"
"professional perceive knowledgable compassionate personable work knowledge current politic business","3887"
"ultimately feel motivation become doctor genuine heart right place","3888"
"able relate people personal level however skill set require mature professionally warrant learn speak intelligibly professional level include knowledge worldly event sport news etc","3889"
"rate professionally scale","3890"
"score reflect year work experience automotive industry learn professionally interface service writer technician sale associate customer","3891"
"job require communicate technical information people good understand mechanical principle","3892"
"believe skill equally important dentistry cause will educate patient comprehensive treatment need communicate scientific knowledge way can understand fully","3893"
"clinic time now realize talk car much different talk one health","3894"
"talk car repair people care price tag talk one dental repair additional component deal patient anxiety fear","3895"
"ive work enough patient now acknowledge must learn adapt different type doctorpatient interaction","3896"
"patient want know everything treatment other care know","3897"
"will aspire grow competent thing dentistry mature accordingly health care professional","3898"
"towards goal realize proficiency wish develop confidence diagnose perform procedure will strive meet patient expectation learn manage comprehensive treatment need evidence base knowledge","3899"
"unbiased assessment strength weakness limitation will need learn work team collaborate health care professional","3900"
"goal involve research use background mechanical engineer advance future dentistry","3901"
"like use ability solve problem think critically towards make achievement area functional smile design","3902"
"interest explore use technology maxillofacial prosthodontics orthognathic surgery","3903"
"lastly wish develop character man compassion end will need evaluate passion seriously respect outreach community involvement","3904"
"one large stress day keep good rapport patient find spend lot time call","3905"
"one wait preestimate frustrate isnt go simply","3906"
"insurance card scan improperly come back scan cant try send anyway doesnt work never happen shes always call follow im always manager office try follow one reason another despite effort effort say need preestimate send month still nothing","3907"
"feel terrible","3908"
"meanwhile periodontist still hasnt schedule patient im go drop office ask","3909"
"do like call lessthanproper news do know say good patient secretarial need hasnt complete yet","3910"
"dental professional ethic compromise","3911"
"patient will render care necessary maintain oral health","3912"
"will fabricate datum can exploit require work patient","3913"
"will consider aspect patient financial situation age interest oral care treatment plan fix removable restorative work","3914"
"webster define professional characterize conform technical andor ethical standard profession","3915"
"believe dental professional extensive background science good follow rule regulation profession","3916"
"believe distinguish professional amateur work ethic","3917"
"professional will true job will perform task wholly","3918"
"will compromise integrity profession make quick buck","3919"
"work will honest challenge reward","3920"
"professional compassionate work wholeheartedly provide good care patient","3921"
"will preconceive notion patient work patient","3922"
"will honorable work","3923"
"professional complacent level knowledge","3924"
"will continue learn day watch experience dentist read journal contain evidence base dentistry","3925"
"professional must grow learn adapt change horizon","3926"
"four year hope competent aspect dental field limit clinical work patient doctor interaction","3927"
"want provide good possible care patient","3928"
"know patient encounter bring unique set belief idea background attitude","3929"
"will take account attitude hope belief limitation patient create treatment plan","3930"
"will focus patient care drive point reward","3931"
"hope improve daily","3932"
"will also take time enjoy city","3933"
"will try new thing open new experience","3934"
"time dental school hope build lifelong relationship peer mentor","3935"
"hope able work good colleague help whatever situation arise","3936"
"hope colleague will encourage one another evaluate ’ s clinical skill unify","3937"
"treatment base good available evidence patient need","3938"
"hope gain dental school competence proficiency provide oral healthcare society","3939"
"work peer also hope develop high level communication compassion professionalism","3940"
"hope become competent dentist use good evidence collaboration treat patient","3941"
"professional mean respect one colleague patient understand need","3942"
"“ great power come great responsibility ”","3943"
"idea true among doctor individual reputation directly affect way patient respond us","3944"
"take leap faith trust us wellbeing “ healer ” must reciprocate demonstrate high morality professionalism office","3945"
"believe duality professional personal life anymore — commit patient life","3946"
"competent professional aspect dentistry still learn efficient method however","3947"
"hope gain dental school competence proficiency provide oral healthcare society","3948"
"work peer also hope develop high level communication compassion professionalism","3949"
"hope become competent dentist use good evidence collaboration treat patient","3950"
"represent individual profession dentistry provide high quality result exceptional patient care","3951"
"work patient feel comfortable confident anything relate dentistry experience dental anxiety go another dentist","3952"
"furthermore want give back underserved community good provide foundation good oral knowledge generation ahead","3953"
"four year dental school fully expect competent dental clinician","3954"
"addition technical aspect expect obtain interpersonal skill provide exceptional patient care","3955"
"expect collaborate provide support fellow dental student may become good dentist","3956"
"work together want establish strong network peer colleague support continue beyond four year nyucd","3957"
"specifically want four year help pursuit two main goal change negative perception toward field dentistry educate underserved community especially child importance oral health can incorporate proper oral hygiene daily life generation ahead","3958"
"ethic dentistry different nonhealth care profession","3959"
"just sell people service","3960"
"must offer people thing really serve","3961"
"give list option meet need allow patient make inform choice","3962"
"can work consent","3963"
"must respect right privacy autonomy","3964"
"thing want learn dental school relate technical competency","3965"
"require learn essential lab skill academic knowledge good use professional resource available","3966"
"feel ive exhaust resource competency insufficient refer patient another dentist","3967"
"lead social aspect professional","3968"
"dental school want network dentist referral peer review","3969"
"important understand participate contribute member professional work environment","3970"
"peer review self review exercise will help develop insight function good dentist can correct im perform good expect","3971"
"become professional require change perspective","3972"
"interact patient way interact peer","3973"
"require step outside comfort zone","3974"
"must put respectful attitude knowledgeable approachable demeanor","3975"
"just wear white coat","3976"
"must use proper language context one can understand patient another appropriate communication professional peer","3977"
"ambition dental school develop foundational skill set need dental profession","3978"
"professional development however will continue course lifetime","3979"
"expect continue learn thing course clinical practice","3980"
"professional progress develop clinical set","3981"
"already interact several patient record history take concern evaluate condition various exam develop treatment plan give way meet need return state oral health","3982"
"patient come back multiple visit strengthen professional relationship","3983"
"personal goal dental school friendly helpful peer can rely assistance guidance need","3984"
"want contribute every person ’ s life way","3985"
"clinic ethical decision abundant","3986"
"must learn make ethical decision treatment plan go patient nyucd","3987"
"must ethically treat patient good manner","3988"
"must also ethical code treatment actually provide patient","3989"
"will graduate nyucd will complete competent dental practitioner","3990"
"will accomplish goal master necessary technical skill conjunction social skill need succeed dental profession","3991"
"aspect able communicate just important knowledge skill need proficient dentist","3992"
"addition dental aspect will meet many new people form bond build friendship will last lifetime","3993"
"will maintain good attitude","3994"
"will immerse many club organization event nyu offer","3995"
"will care patient will asset school peer will proud member nyucd family","3996"
"become professional multifaceted journey","3997"
"necessary skill must acquire along journey skill alone thing make professional","3998"
"must also learn carry professional manner public eye","3999"
"obtain blend competent skill professional honordignity strive","4000"
"become professional multifaceted journey","4001"
"necessary skill must acquire along journey skill alone thing make professional","4002"
"must also learn carry professional manner public eye","4003"
"obtain blend competent skill professional honordignity strive","4004"
"professional progress rollercoaster","4005"
"day clinic learn lot patient throughout week","4006"
"day patient feel like clinic waste time","4007"
"learn lot still world knowledge learn","4008"
"will graduate nyucd will complete competent dental practitioner","4009"
"will accomplish goal master necessary technical skill conjunction social skill need succeed dental profession","4010"
"aspect able communicate just important knowledge skill need proficient dentist","4011"
"addition dental aspect will meet many new people form bond build friendship will last lifetime","4012"
"will maintain good attitude","4013"
"will immerse many club organization event nyu offer","4014"
"will care patient will asset school peer will proud member nyucd family","4015"
"reflect personal statement write begin have enter have surprise learn although goal change many remain","4016"
"long want become orthodontist even specialize still strongly believe provide access care underserved community nyc determination provide good possible care patient remain","4017"
"year clinic learn just important comprehensive dentistry shock learn many dentist focus chief complaint instead comprehensive care","4018"
"goal become sort professional will always provide comprehensive care good can patient term healthcare education body","4019"
"sometimes help peer due work heavily load just im burn","4020"
"wish can able help other can great dentist","4021"
"im work hard toward goal far go okay","4022"
"hear lot compliment faculty patient really make day happy","4023"
"look forward professional im able achieve goal","4024"
"think important ethical health provider can build trust relationship patient","4025"
"honest patient","4026"
"like ethical practice patient perspective can reflect someone eless view","4027"
"personally important get along peer mentor school","4028"
"like build wonderful relationship people nyucd","4029"
"also strive achieve knowledge skill give proper health care future patient","4030"
"like strong passion dentistry can say really love dental field gain clinical research experience dentistry one important goal","4031"
"like graduate school time become great dentist","4032"
"order become competent practitioner learn lot first year school know basic knowledge dentistry also learn become ethical responsible competent become professional know patient need timely manner important try patient perspective help build good patientdoctor relationship","4033"
"honest know limit clinic patient can receive right treatment","4034"
"order become competent practitioner learn lot first year school know basic knowledge dentistry also learn become ethical responsible competent become professional become professional require honesty heart great handson skill","4035"
"day day course course get knowledge skill become professional one year study learn restore tooth know dental structure compose","4036"
"look forward learn upcoming semester","4037"
"gain lot clinical experience expertise become professional doctor multi task work time allocate time important work can do properly timely manner","4038"
"believe important good one task lot thing wrong way","4039"
"clinical experience year nyucd develop connection relationship peer mentor learn provide good health care patient will help competent professional dentistry","4040"
"give good treatment patient like contribute good health care dentistry know wide knowledge dentistry can apply clinic work provide good satisfactory treatment patient highly require become right dentist patient","4041"
"read infomagical challenge article point actual source stress many interruption include contact patient see different patient work lab work different patient email course director","4042"
"however almost impossible just focus one thing whole day","4043"
"instead try frame hour day dedicate time just one thing","4044"
"example everyday pm pm will time check email check eportfolios","4045"
"try multitask putting stressful condition avoid think many thing time","4046"
"like efficient set prepare procedure execute procedure","4047"
"order achieve need skillful hand time management","4048"
"great experience accompany patient pg endo consult","4049"
"direct communication endo resident effective coordinate resident date retreatment make sure preauthorization send coverage ask remove gutta purcha castpost core treatment plan crown","4050"
"“ infomagical challenge magical day ” speak myth multitask","4051"
"human brain lack capacity truly multitask rather focus one entity small period time shift focus another","4052"
"time can feel overwhelm sheer volume class enroll nyu thus spend great deal time bounce task rather see one completion","4053"
"add daily stress make inefficient","4054"
"overall article make reflect inefficient become accomplish daily task","4055"
"inability focus one task time major contributor battle inner thought procrastination even write reflection","4056"
"become engrain work style constantly take break check email look break news online","4057"
"cognoscente work hand battle procrastination desire something go try achieve daily basis","4058"
"still plan check email go espncom twenty time day ’ will futile activity ’ have complete task rather","4059"
"hope ethical late life now","4060"
"get hard respect money involve","4061"
"goal dental school know everyone group practice personal level continue relationship past professional school","4062"
"like learn communicate patient effectively prescribe treatment good","4063"
"will great challenge come year","4064"
"hope come year go easy year wenf","4065"
"feel like big goal accomplish one accomplish will feel good worth","4066"
"feel like skill grow progress gradually","4067"
"overall im happy result far","4068"
"mission dental school provide exceptional health care community lack health care communicate patient effectively can get proper oral health care deserve","4069"
"find cee drive student make decision","4070"
"school try change culture want create ethical professional environment way cee organize make difficult accomplish","4071"
"cee minimum keep rise get little point","4072"
"will apply hopefully get honor program experience think wrong remove cee","4073"
"clinic work shouldnt receive credit","4074"
"also rotation notice people seem little motivate know arent receive credit make overall environment different","4075"
