"Text","doc_id"
"like use ability solve problem think critically towards make achievement area functional smile design","3287"
"interest explore use technology maxillofacial prosthodontics orthognathic surgery","3288"
"lastly wish develop character man compassion end will need evaluate passion seriously respect outreach community involvement","3289"
"four year hope competent area dental field limit clinical work patient doctor interaction","3290"
"want provide good possible care patient","3291"
"know patient encounter bring unique set belief idea background attitude","3292"
"will take account attitude hope belief limitation patient create treatment plan","3293"
"will focus patient care drive point reward","3294"
"hope improve daily","3295"
"will also take time enjoy city","3296"
"will try new thing open new experience","3297"
"time dental school hope build lifelong relationship peer mentor","3298"
"hope able work good colleague help whatever situation arise","3299"
"hope colleague will encourage one another evaluate ’ s clinical skill unify","3300"
"four year dental school expect strong foundation dentistry can become competent","3301"
"addition technical aspect expect develop interpersonal skill provide exceptional patient care","3302"
"expect collaborate provide support fellow dental student may become good dentist","3303"
"work together want establish strong network peer colleague support continue beyond four year nyucd","3304"
"specifically want four year help pursuit two main goal change negative perception toward field dentistry educate underserved community especially child importance oral health can incorporate proper oral hygiene daily life generation ahead","3305"
"ethic dentistry different nonhealth care profession","3306"
"just sell people service","3307"
"must offer people thing really serve","3308"
"give list option meet need allow patient make inform choice","3309"
"can work consent","3310"
"must respect right privacy autonomy","3311"
"must inform patient option allow make inform decision care good","3312"
"must make potential alternative procedure clear begin treatment","3313"
"become professional require change perspective","3314"
"interact patient way interact peer","3315"
"require step outside comfort zone","3316"
"must put respectful attitude knowledgeable approachable demeanor","3317"
"just wear white coat","3318"
"must use proper language context one can understand patient another appropriate communication professional peer require maintain high standard personal conduct appearance","3319"
"ambition dental school develop foundational skill set need dental profession","3320"
"professional development however will continue course lifetime","3321"
"expect continue learn thing course clinical practice","3322"
"must compose little casual manner accustom","3323"
"must look part professional dress general appearance","3324"
"professional progress develop clinical set","3325"
"already interact several patient record history take concern evaluate condition various exam develop treatment plan give way meet need return state oral health","3326"
"patient come back multiple visit strengthen professional relationship","3327"
"give multiple referral patient friend family member turn bring work experience","3328"
"personal goal dental school friendly helpful peer can rely assistance guidance need","3329"
"want contribute every person ’ s life way","3330"
"want share desire life profession dentistry other develop complete view purpose life","3331"
"clinic ethical decision abundant","3332"
"must learn make ethical decision treatment plan go patient nyucd","3333"
"must ethically treat patient good manner","3334"
"must also ethical code treatment actually provide patient","3335"
"will graduate nyucd will complete competent dental practitioner","3336"
"will accomplish goal master necessary technical skill conjunction social skill need succeed dental profession","3337"
"aspect able communicate just important knowledge skill need proficient dentist","3338"
"addition dental aspect will meet many new people form bond build friendship will last lifetime","3339"
"will maintain good attitude","3340"
"will immerse many club organization event nyu offer","3341"
"will care patient will asset school peer will proud member nyucd family","3342"
"become professional multifaceted journey","3343"
"necessary skill must acquire along journey skill alone thing make professional","3344"
"must also learn carry professional manner public eye","3345"
"obtain blend competent skill professional honordignity strive","3346"
"become professional multifaceted journey","3347"
"necessary skill must acquire along journey skill alone thing make professional","3348"
"must also learn carry professional manner public eye","3349"
"obtain blend competent skill professional honordignity strive","3350"
"professional progress rollercoaster","3351"
"day clinic learn lot patient throughout week","3352"
"day patient feel like clinic waste time","3353"
"learn lot still world knowledge learn","3354"
"will graduate nyucd will complete competent dental practitioner","3355"
"will accomplish goal master necessary technical skill conjunction social skill need succeed dental profession","3356"
"aspect able communicate just important knowledge skill need proficient dentist","3357"
"addition dental aspect will meet many new people form bond build friendship will last lifetime","3358"
"will maintain good attitude","3359"
"will immerse many club organization event nyu offer","3360"
"will care patient will asset school peer will proud member nyucd family","3361"
"curiosity hunger challenge feed rotation omfs department ultimately realize surgery purpose","3362"
"though late decision make conviction","3363"
"finally find passion serve drive push academically present research find valuable mentor within oral surgery","3364"
"may take ride little travel way allow see oral surgery just job","3365"
"see heal art","3366"
"story typical omfs applicant offer resilience creativity love public health motivation make key team player often take lead need","3367"
"decision confirm externships participation nyu omfs honor program","3368"
"able assist orthognathic procedure care medically complex patient execute countless dentoalveolar surgery learn iv sedation truly experience day life resident","3369"
"realize work oral surgeon revolve around facial harmony intricacy nasolabial complex miracle intrigue start","3370"
"love everything surgery offer cant wait make future","3371"
"unlike experience ive work oral surgeon whatever touch reflect patient soul","3372"
"may able change entire world oral maxillofacial surgeon can certainly change someones entire world essence motivation","3373"
"around time last year fully transition preclinical education clinic full time treat patient","3374"
"time last year didnt much confidence clinical ability need lot help faculty class","3375"
"today have much confidence clinical skill year ago","3376"
"also feel confident speak patient manage roster","3377"
"spend year clinic see patient daily help develop professional skill","3378"
"believe now competent communicate patient become competent day term treatment plan provide good standard care patient","3379"
"still long road ahead much learn look back know learn improve tremendously within last year","3380"
"lot up down professional progress since start have","3381"
"first enter dental school want specialize orthodontics","3382"
"middle have want just gpr specialize","3383"
"first month have discover much like periodontics consider specialize field","3384"
"give think now apply solely gprs realize rather general dentist time hone skill multiple field","3385"
"future may decide go back another residency program may just take continue education course continue improve skill set","3386"
"last year dental school like truly understand dentistry professionally master necessary skill become exceptional dentist","3387"
"goal learn proper patient care skill regard communication interpersonal skill able provide quality dental treatment patient","3388"
"see patient clinic develop relationship want learn good dentist","3389"
"order become competent practitioner learn lot past year nyucd know basic knowledge dentistry also learn become ethical responsible competent become professional know patient need timely manner important try patient perspective help build good patientdoctor relationship","3390"
"honest know limit clinic patient can receive right treatment gain experience knowledge main goal last year dental school","3391"
"ethical professional key establish healthy patientdoctor relationship","3392"
"stress requirement build paramount put need patient us","3393"
"progress dental school ethical dilemma shift issue academic honesty integrity patient focus issue","3394"
"whenever confuse proceed ethical dilemma find rely idea treat patient though family","3395"
"continue place need patient desire meet requirement will establish patient trust ultimately good outcome care","3396"
"read personal statement feel goal mostly unchanged","3397"
"anything point may even feel even strong goal able accomplish thus far","3398"
"survive first two year without loose sight end game come first place","3399"
"write previous statement change life other impact community become leader change process good","3400"
"definitely change process way imagine","3401"
"hear warning opinion dental student start nyucd somewhat disbelief mostly start clinic","3402"
"realize pressure clinic often feel nervous anxious unconfident process","3403"
"extremely proud today imagine process change","3404"
"goal next year clarity hindsight important process","3405"
"goal use dental skill will obtain nyu college dentistry combine anthropological background promote oral health public health concern marginalize community unite state abroad","3406"
"couple month clinic come appreciate educate patient oral health take care mouth critical determinant longevity prognosis dental work make","3407"
"undergrad ethic give mehowever ethic take new definition dental school","3408"
"represent much just test health care professional truly mean take someones health hand","3409"
"recently learn many unethical thing happen real world private practice","3410"
"example speak dentist practice californiashe tell leave practice inlaysonlays even surface mo posterior restoration indicate","3411"
"honestly believe itand tell pretty normal","3412"
"realize high moral standard work practice standard","3413"
"important set high standard believe three main component great dentist state public mission statementknowledge artisanry empathy","3414"
"look build upon characteristic nyu become good professional can","3415"
"will ambitious goal set will let anxiety stress get good","3416"
"will forget primary reason help people will perform community outreach program whenever possible","3417"
"lastly importantly stay true value","3418"
"find word professional difficult grasp find true definition professional putting patient need priority","3419"
"however interact faculty realize version professionalism","3420"
"important strike balance think want version reap like professionalism stay true","3421"
"previously state realize version clinic","3422"
"learn lot year clinic mean professional","3423"
"although still evolve believe realization professional mean importance patient","3424"
"professionalism something personal believe learn version professionalism","3425"
"think begin clinic feel need friendly patient make like","3426"
"however change recently","3427"
"although mannered polite important realize firm informative equally","3428"
"also learn mean professionali learn dentist around good learn class believe good professional can","3429"
"previously state clinic definitely shape way carry professionaland still mold version professional dentist","3430"
"mission improve life other community knowledge artistry interpersonal skillsempathy reap education nyu","3431"
"write statement two year ago now still believe mission","3432"
"although now patient interactioni realize complicate gray black white","3433"
"however will continue strive fulfill mission","3434"
"3 year dental school learn little mean dentist","3435"
"life lesson evolve clinical experience","3436"
"healthcare professional want strive good","3437"
"learn difficult case challenge big part","3438"
"major lesson learn year attitude optimism matter patient respond faculty respond","3439"
"learn responsible work balance help faculty major part become confident dentist","3440"
"also become apparent year education hard work get goal dd degree come fruition now time figure next","3441"
"place want life ten year start now","3442"
"many way shock able clinic","3443"
"one thing crown prep restoration mannikin head completely different work real patient","3444"
"always imagine work patient now reality seem surreal","3445"
"now clinic believe much competent work real world","3446"
"initially doubt people slowly doubt fade away","3447"
"time go find learn mistake learn technique efficient","3448"
"many way believe grow professionally","3449"
"much able handle stressful environment dental school now first start","3450"
"initial shyness patient completely dissipate friendly comfortable yet professional patient","3451"
"patient always commend professional tone serious take school career care","3452"
"now able work efficiently quickly able work little self doubt","3453"
"im exhaust","3454"
"didnt think happen think ive become professional ever imagine fashionably five minute late thing defense ive never dentist appoint thats schedule","3455"
"think part dental school real life situation prioritize go really ugly stuff make realize people also go ugly stuff","3456"
"either way id say im playfully professional","3457"
"nice thing nice people nice","3458"
"mean thing person nice","3459"
"ethic morality ever present mind unfortunately professional lack internal compass simply ignore place patient profession risk","3460"
"patient affect dentist either perform unnecessary procedure intention financial gain perform procedure without proper train unaware clinical competence lack thereof","3461"
"dentist fail refer instead opt keep house","3462"
"side coin colleague affect population start change view towards dentist motive","3463"
"conduct ethical manner hope will continue way","3464"
"hope see patient need first foremost instead dollar sign","3465"
"patient trust true success","3466"
"reward know obtain proper train hone skill nyucd","3467"
"can learn many successful professional different field","3468"
"truly lucky opportunity love patient enjoy accept service provide","3469"
"long journey one gratify many way","3470"
"look forward learn last year nyucd","3471"
"plan general dentist since enjoy many aspect dentistry","3472"
"become knowledgeable professional important","3473"
"lot time effort dedicate towards goal","3474"
"empower able help offer option achieve optimal oral health patient","3475"
"patient express gratitude refer family friend make effort employ worthwhile","3476"
"professional mean prepare time resourceful empathetic order offer good possible care patient","3477"
"evolve professional general term clinical skill acquire sharpen way interact patient faculty staff","3478"
"continue amaze resilient truly buckle pressure","3479"
"manage deal challenge come way","3480"
"good bad nyucd actually shape professional im become","3481"
"cant help feel super excite lie ahead dentist practice owner","3482"
"goal become knowledgeable good versed dentist continue conduct ethical care professional manner","3483"
"intent patient feel good interest heart also good prepare address chief concern","3484"
"professional one aspiration life","3485"
"one thing also appreciate dentist since career also allow professional leader community practice","3486"
"nonetheless professional challenge phrase","3487"
"believe actually take lot become professional since many aspect word","3488"
"sometimes little intimidate word just want claim professional without certain possess characteristic word","3489"
"amaze much society value professional look respect","3490"
"one aspect appreciate professional look dresscode professional matter quite bite","3491"
"first impression take professional individual pretty dependent way dresslook","3492"
"like concept professionalism","3493"
"feel like dental school almostadentist thing manage accomplish since move jordan","3494"
"definitely distinguish rest friend jordan grow","3495"
"feel special able change someones mouthlooksteeth ability perform dental care","3496"
"still close eye sometimes even believe 3 year dental student new york university","3497"
"little cheesy truly mean say time","3498"
"grow small town north jordan","3499"
"matter hard journey nyu beyond grateful career choice make","3500"
"wait graduate open practice even work hard already","3501"
"professional one aspiration life","3502"
"one thing also appreciate dentist since career also allow professional leader community practice","3503"
"nonetheless professional challenge phrase","3504"
"believe actually take lot become professional since many aspect word","3505"
"sometimes little intimidate word just want claim professional without certain possess characteristic word","3506"
"amaze much society value professional look respect","3507"
"one aspect appreciate professional look dresscode professional matter quite bite","3508"
"first impression take professional individual pretty dependent way dresslook","3509"
"like concept professionalism","3510"
"love nothing able give back community role model youngster family familyrelatives","3511"
"everyone look educate person aspire like","3512"
"want community view professional dental field someone can look contact whenever need helpadvice simply clean","3513"
"want someone dental healthcare field able promote oral hygiene provide toothbrush toothpaste whenever need maybe even name someday","3514"
"professional one aspiration life","3515"
"one thing also appreciate dentist since career also allow professional leader community practice","3516"
"nonetheless professional challenge phrase","3517"
"believe actually take lot become professional since many aspect word","3518"
"sometimes little intimidate word just want claim professional without certain possess characteristic word","3519"
"amaze much society value professional look respect","3520"
"one aspect appreciate professional look dresscode professional matter quite bite","3521"
"first impression take professional individual pretty dependent way dresslook","3522"
"like concept professionalism","3523"
"dental school feel like dream come true dream come true","3524"
"still close eye sometimes even believe 3 year dental student new york university","3525"
"little cheesy truly mean say time","3526"
"grow small town north jordan","3527"
"matter hard journey nyu beyond grateful career choice make","3528"
"wait graduate open practice even work hard already","3529"
"strongly believe ethic foundation become professional nyu teach ethical practice student grateful part nyu","3530"
"initially transformation clinic tough enter clinic middle academic year grate support gpd faculty colleague student feel like belong clinic","3531"
"still need improve time management also deal multiple thing time","3532"
"work prioritize thing work accordingly","3533"
"will work hard improve aspect become good dentist","3534"
"strong foundation knowledge skill important professional equally important address patient whole empathic give moral emotional support rather just treat present dental symptom","3535"
"learn recognize patient person whole rather just treat dental problem","3536"
"ethical practice another aspect learn clinic strong foundation professional","3537"
"exposure diverse patient population grate opportunity improve patient management communication skill necessary transition efficient professional","3538"
"communication skill important factor success dentist one practice","3539"
"initially communication big hurdle","3540"
"clinic interaction diverse patient population fellow colleague improve communication skill remarkably","3541"
"patient management become easy improvement communication skill","3542"
"strongly believe strong determination motivation hard work lead part nyu dental school","3543"
"although international dentist practice experience back home numerous thing learn","3544"
"five month clinic provide immense experience knowledge various procedure technique important transformation dentist unite state","3545"
"will utilize opportunity work grate faculty competent dentist end course","3546"
"ethic utmost importance healthcare field","3547"
"believe patient trust earn know provider transparent deliver good care possible","3548"
"feel already wellestablished foundation strong belief live work ethical manner","3549"
"find easy apply standard patient care know patient trust decision","3550"
"will strive become good dentist can upon graduation","3551"
"hope excel clinical aspect school work good grade can didactic course","3552"
"clinic want gain trust patient create professional relationship","3553"
"think big area improvement gain speak confidence interact patient","3554"
"believe skill will come time continue become comfortable healthcare professional","3555"
"recently develop deep desire gain understand difficult patient refuse care mouth","3556"
"can hard empathy people listen advice will continue work can uncover hold back","3557"
"hand find get along good nearly patient feel comfortable treat day","3558"
"believe previous work public tennis instructor great help communication patient treat","3559"
"experience help become comfortable people age seek professional advice","3560"
"also feel become professional healthcare field privilege need treat","3561"
"will continue work hard treat patient fellow classmate faculty respect give good effort","3562"
"feel comfortable professional week sure trend will continue","3563"
"think tip iceberg aspect education","3564"
"although still early stage become professional notice become confident interaction patient","3565"
"range way greet go administer anesthesia perform different procedure","3566"
"hope continue enhance skill feel good treatment give patient","3567"
"also important contribute profession dentistry way reflect positively good peer","3568"
"will adhere ethical standard always serve patient good ability","3569"
"know feel confident patient interaction","3570"
"believe notice progress professional admire growth","3571"
"area work communicate difficult patient","3572"
"several high maintenance patient demand","3573"
"find fine line putting foot give every wish","3574"
"look good experience must able deal public professional way give patient good care","3575"
"recently encounter difficult situation patient able work thing still provide good treatment","3576"
"goal become proficient dentist prepare enter practice world professional leave school","3577"
"take advantage community surround nyucd actively participate outreach program bronx","3578"
"give valuable experience educate public oral hygiene chance give care need","3579"
"find clinical skill continue progress day will strive push good every patient treat","3580"
"recently see great improvement ability continue form strong relationship patient","3581"
"important legally require strictly adhere ethical conduct health profession","3582"
"need treat patient one good moral importantly need respect patient autonomy provide care health beneficence","3583"
"however sometimes may difficult achieve good balance patient autonomy principle nonmaleficence case need explain different aspect reason behind treatment patient can understand good likely accept appropriate treatment plan","3584"
"patient insist also right refuse provide care believe patient decision cause harm oneself","3585"
"another aspect ethical principle keep patient information confidential","3586"
"example discuss patient case use identifier public obtain consent patient information use educational purpose","3587"
"year half since enter clinic see significant improvement help support faculty colleague learn past mistake","3588"
"perform different type procedure get efficient","3589"
"confidence","3590"
"however excellent hand skill fundamental element provide great patientcentered care","3591"
"think importantly understand patient concern need expectation order provide satisfactory service without compromise much ideal treatment objective","3592"
"therefore tend spend time treatment plan phase understand expectation definitely save time late phase","3593"
"able communicate patient proficiently good essential skill acquire good communication allow patient understand reason behind treatment plan good interest dental health","3594"
"happy moment clinic see patient satisfy do","3595"
"professional act perform front patient public","3596"
"genuine interest patient health care","3597"
"dental provider tend focus dental disease know oral health systemic health intimate association","3598"
"healthcare professional need evaluate patient overall health make referral necessary interest patient health whole just tooth","3599"
"clinic need understand patient need good meet expectation time provide excellent care able provide ideal treatment patient every circumstance","3600"
"outside clinic still need maintain professional image earth respect people surround us","3601"
"profession many people look community","3602"
"even encounter major challenge need keep calm try keep every aspect us control","3603"
"currently work make good professional","3604"
"professional act perform front patient public","3605"
"genuine interest patient health care","3606"
"dental provider tend focus dental disease know oral health systemic health intimate association","3607"
"healthcare professional need evaluate patient overall health make referral necessary interest patient health whole just tooth","3608"
"clinic need understand patient need good meet expectation time provide excellent care able provide ideal treatment patient every circumstance","3609"
"outside clinic still need maintain professional image earth respect people surround us","3610"
"profession many people look community","3611"
"even encounter major challenge need keep calm try keep every aspect us control","3612"
"currently work make good professional","3613"
"already year half since enter clinic","3614"
"say improve lot past month","3615"
"get comfortable endodontic procedure can work independently efficiently","3616"
"however do endodontic procedure molar want get experience graduate","3617"
"fix prosthetic procedure get efficient","3618"
"can finish crown prep temporary crown fabrication final impression counter arch impression bite registration one visit","3619"
"also deliver two arch complete denture recently learn lot prosth faculty","3620"
"far still lack experience procedure involve single implant crown implant denture look forward perform procedure soon","3621"
"year half since enter clinic see significant improvement help support faculty colleague learn past mistake","3622"
"perform different type procedure get efficient","3623"
"confidence","3624"
"however excellent hand skill fundamental element provide great patientcentered care","3625"
"think importantly understand patient concern need expectation order provide satisfactory service without compromise much ideal treatment objective","3626"
"therefore tend spend time treatment plan phase understand expectation definitely save time late phase","3627"
"able communicate patient proficiently good essential skill acquire good communication allow patient understand reason behind treatment plan good interest dental health","3628"
"happy moment clinic see patient satisfy do","3629"
"ethically see gray black white recent past","3630"
"leak exam share resource quiz people work other behalf sure stand term accept reality try pillar opposition","3631"
"decide try contrarian hope sway other direction without necessarily demand","3632"
"believe important factor come treatment plan clinic","3633"
"always try whats right even though benefit term graduation requirement right patient","3634"
"want treat patient just graduation requirement learn experience new relationship will lead good health patient involve","3635"
"next two year desire immerse learn various principle discipline dentistry strive excellence infourlearning apply","3636"
"also like explore different facet dentistry make choice whether like specialize become good general dentist practitioner can ever","3637"
"hope overcome psychological obstacle old several peer seriously consider path want take","3638"
"addendum also believe duty make small change college people around","3639"
"therefore take position tutor chair adea help connect passion film photography apply dentistry","3640"
"feel confident communication clinical good time management skill","3641"
"hope work efficient productive clinically adept time nyucd","3642"
"also hope can differentiate other order make patient feel good come provider","3643"
"believe professional just able certain procedure minimum level competency","3644"
"hope hone skill want learn command respect eye peer patient staff","3645"
"want learn run practice successfully interact patient effectively treat staff fairly","3646"
"attempt get destination hope hold high standard possible hope live","3647"
"enjoy treat patient far clinic","3648"
"look forward learn everyday environment conducive thank wonderful faculty","3649"
"attempt involve literature practice become empathetic approach towards patient care","3650"
"hope learn bare minimum become competent dentist","3651"
"hope use dexterity degree will provide complement professional demeanor hope cultivate year come provide patient quality healthcare service","3652"
"believe meet expectation regard hope grow near future","3653"
"also feel professional important clinically proficient provide good possible patient experience","3654"
"hope can become objective possible order provide good outcome despite difference patient involve","3655"
"three year late feel learn lot","3656"
"know learn can ever imagine satisfy now thirsty","3657"
"immutable change undergo time hope attack every obstacle take every opportunity come across improve intensity show recently","3658"
"anything like figure place dental environment future","3659"
"still need identify strength weakness like dislike see case shadow","3660"
"hope gain good perspective want upcoming year half hope find answer","3661"
"last month extremely gratify give progress clinic positive diagnostic nonsurgical outcome","3662"
"hope can incorporate literature go forward learn deal patient","3663"
"dental school progress various point feel cacophony emotion inspire challenge victorious utterly furious defeat","3664"
"however end feel like take many step close goal just mould competent confident dentist also facilitator process achieve great health standard community hope serve","3665"
"change man compare one walk institution three year ago","3666"
"peer faculty wellwisher thank","3667"
"hope process learn feel reward rest life last three year","3668"
"also hope can form productive professional relationship fellow peer good faculty member provide optimal healthcare outcome good participate professional network","3669"
"nothing add moment","3670"
"learn many key ethical principle must follow dental professional","3671"
"violation principle violation ethic healthcare provider ethic utmost importance","3672"
"important allow patient autonomy must present treatment option along pro con patient can make inform decision like","3673"
"also must strive provide good treatment patient avoid cause harm","3674"
"follow ethical principle will good clinician will able serve patient future","3675"
"always difficult case different ethical principle come conflict learn ethically proceed important skill","3676"
"student often face ethical dilemma regard provide appropriate treatment patient vs try complete requirement","3677"
"must recognize patient come first requirement secondary","3678"
"operate ethical framework feel proud work","3679"
"want continue build educational foundation learn good interact patient","3680"
"accomplish periodically watch live webinars online read topic relate patient communication specific dental procedure","3681"
"also passionate aesthetic dentistry additional read time network aesthetic dentist learn much can deliver high quality aesthetic result patient","3682"
"th annual aesthetic symposium host huge success teach student lot aesthetic dentistry","3683"
"also opportunity attend aacd conference toronto learn lot aesthetic dentistry","3684"
"additionally have esthetics honor program teach lot approach plan aesthetic treatment","3685"
"also desire travel around lot eastern us live new york take day trip various city like philadelphia washington dc expand travel experience","3686"
"work towards become professional can time consume","3687"
"however remember improve professionally will become good dentist can provide good patient experience future","3688"
"thus begin inform organization enhance professionalism excellence dentistry include asda aacd agd","3689"
"also take active role president nyu aesthetic society asda become involve dental field network professional serve role model","3690"
"additionally take many continue education course online learn school teach provide excellent patient care mean consistently update knowledge","3691"
"recently begin watch many webinars dentalxp try also learn dentistry topic excite field","3692"
"passionate aesthetic dentistry want learn much can","3693"
"interest see dental student view patient","3694"
"often feel like place tell someone twice age live life patient expectation dental professional will tell optimize oral health","3695"
"professional involve possess correct knowledge share patient respectful effective manner","3696"
"also important dress professionally since patient can make many assumption person appearance alone","3697"
"dress act maturely patient feel like capable hand will open listen advice give","3698"
"work actively involve patient treatment plan process must make sure let dictate treatment plan us","3699"
"additionally confidence ability dentist make us appear like know time help reassure patient","3700"
"continue practice patient interaction become smooth easy manage","3701"
"complete three year dental school reflect back time make aware vast amount knowledge acquire since begin have","3702"
"amaze journey far time overwhelm","3703"
"past year learn lot didactic knowledge hone skill simulation laboratory set","3704"
"now treat patient learn interact appropriately dental professional","3705"
"also learn treat people different work plastic tooth simulate dummy","3706"
"wonderful change enjoy challenge come along","3707"
"believe every experience patient takeaway learn can use good clinician","3708"
"hope expand skill utilization dental photography document case review late","3709"
"have now aim provide high quality dentistry efficient manner","3710"
"additionally try take complex treatment improve clinical skill","3711"
"clinic year now chance perform wide variety procedure","3712"
"fortunate first patient require difficult procedure simple restoration prophylaxis scale root plane","3713"
"now thing pick simultaneously prepare endodonic prosthodontic procedure","3714"
"challenge excite learn balance everything ensure quality dentistry perform timely manner","3715"
"time management important take patient need able see regularly ensure completion treatment","3716"
"also important remember balance school work personal life","3717"
"often easy become entirely wrap patient care didactic study forget balance take time relax pursue hobby interest","3718"
"find great deal passion interact treat patient","3719"
"look forward last month dental school","3720"
"work hard understand meet patient expectation","3721"
"impossible give exactly want wish","3722"
"patient education help patient understand","3723"
"understand can provide want","3724"
"clinic really challenge","3725"
"want competent time finish school","3726"
"struggle put close goal","3727"
"almost everything can go wrong way","3728"
"patient may show","3729"
"supply may run","3730"
"can try good prepare procedure","3731"
"cant wait competent","3732"
"need focus patient rather","3733"
"learn cope stress unforeseen struggle","3734"
"have come end still quite many procedure need accomplish","3735"
"progress start soon","3736"
"know finish everything time","3737"
"like fellow classmate sincere interest become competent dentist","3738"
"try good prepare","3739"
"nonetheless lot unforeseen difficulty","3740"
"time challenge aspect clinic","3741"
"everyone clinic fight battle time every day","3742"
"great feel thing do","3743"
"chaos feel gain many valuable knowledge skill will prepare good gpr residency program","3744"
"treatment plan still take lot time","3745"
"do quite lot different procedure","3746"
"anticipate difficulty procedure make preparation help tackle difficult task","3747"
"feel confident ability become good clinician everyday","3748"
"clinic excite fun challenge time","3749"
"strive little fast every day","3750"
"lot learn","3751"
"often limit amount time much need accomplish","3752"
"almost always help available","3753"
"clinic like big family","3754"
"amount effort invest determine outcome","3755"
"year pass since first enter clinic","3756"
"cant wait proficient efficient","3757"
"have come end soon","3758"
"accomplish lot yet still much learn","3759"
"grateful progress able make clinic","3760"
"learn quite amount clinical skill throughout have half have clinical year","3761"
"confident restoration matter lesion locate crown prep final impression root canal therapy good make diagnosis treatment plan","3762"
"still do numb removable prosthodontics experience","3763"
"graduation will make sure get much exposure possible rpds cd order competent upon","3764"
"will make sure continue adapt clinical academic knowledge skill become competent dentist","3765"
"also dentist will try become good person term promise time even handle seemingly trivial matter","3766"
"will person respectful responsible trustful other","3767"
"want student thorough scientific knowledge clinical hand skill can adapt criticism mean improve oneself can effectively emotionally communicate patient colleague","3768"
"will community leader feel genuine empathy responsibility community provide outstanding dental care people need","3769"
"patient dental health will also competent evaluate overall health patient order make thorough safe diagnosis treatment plan","3770"
"order will achieve comprehensive medical health education isolate oral health good clinical skill","3771"
"furthermore like become health care provider patient can respect rely trust beyond scope dental practice","3772"
"also will make sure lose sympathetic attitude patient matter challenge busy become","3773"
"base learn throughout orientation first class professionalism ethic dentist require skill knowledge technician practitioner also sense conscience ethical background refrain make mistake maltreat patient","3774"
"communication patient important","3775"
"good believe ethic behind","3776"
"try make deliberate use position dentist make unethical decision clinic seem always bad consequence follow miscommunication patient","3777"
"will honest care patient build trustworthy relationship patient next year","3778"
"","3779"
"primary reason choose dentistry lifetime career always fond laugh unaffectedly big smile face time","3780"
"goal give even good smile smile just unaffected big beautiful aesthetically","3781"
"reason interest cosmetic dentistry specifically orthodontics orthognathia grade turn level","3782"
"goal become distinct look forward participate ctor year","3783"
"id like ortho residency graduate itd pride achieve four year nyucd","3784"
"recently realize like root canal goal become blurry also consider endodontics possible option","3785"
"","3786"
"course make live learn school institution one big part professional believe meet expectation people ask service important part real professional careerwise","3787"
"hope can satisfy future patient expect will endeavor make possible","3788"
"feel professional medical dental field make mistake","3789"
"understand everyone subject make mistake lifetime less professional field feel like make mistake direct consequence treatment outcome","3790"
"","3791"
"become professional every career require deep understand knowledge skill relate field customer patient case expect certain amount professionalism worker consult","3792"
"feel professional medical dental field make mistake","3793"
"understand everyone subject make mistake lifetime less professional field feel like make mistake direct consequence treatment outcome","3794"
"","3795"
"hope see update near future","3796"
"word say now will make record year run","3797"
"month see patient","3798"
"experience far always good idea hasten come definitive diagnosis treatment plan may easily neglect finding especially head neck exam","3799"
"take time carefully go require patient realize put time effort basic finding find go patient mouth correctly","3800"
"","3801"
"will become dentist really care patient concern openminded criticism colleague professional","3802"
"will never hesitate take people idea make improvement base constructive criticism give upon","3803"
"outside school life will retain private life manage time stress effectively concern will affect practice clinic","3804"
"now basic knowledge science behind dentistry will utilize provide good patient care treatment","3805"
"experience clinic far seem give patient friendly impression professional image will work hard become professional dentist next year","3806"
"","3807"
"believe ethical one work responsible safety total good patient","3808"
"think next four year will learn many method theoretical clinical setting","3809"
"however also believe ethical practitioner go learn process will carry throughout practice","3810"
"ethic mean responsibility hold accountable action","3811"
"develop sound moral foundation can base future decision","3812"
"also involve treat possible future patient level treatment","3813"
"look forward develop method improve field dentistry advancement technology","3814"
"also look way can community advocate oral health surround community","3815"
"also want develop new business model field","3816"
"also try find really interest dentistry specifically research new development equipment dental field","3817"
"professional responsible hold accountable action","3818"
"trust good other must hold action high standard will always allow high care community","3819"
"also want strengthen communication skill become good professional","3820"
"become much self sufficient","3821"
"also involve know possible future problem work avoid","3822"
"believe become professional hold true set principal public trust","3823"
"believe important competent responsibility also advocate advance one field work","3824"
"look forward learn responsibility method improve field within next four year","3825"
"also believe become professional deal greatly strong communication other","3826"
"think also grow much independent practitioner","3827"
"also professional involve make patient comfortable possible","3828"
"professional ongoing learn process","3829"
"go throughout career will learn deal every day responsibility good therefore good advocate oral health within community","3830"
"progress also mean able follow field path find interest","3831"
"professional progress grow linearly","3832"
"think past couple month realize know work towards better self area specifically","3833"
"goal next two year develop theoretical clinical ethical skill need advocate oral health","3834"
"look forward commit member outreach program organization provide advocacy","3835"
"also plan discover new clinical technological development field dentistry","3836"
"also look forward find way change field dentistry various business model","3837"
"also try find really interest general field healthcare set","3838"
"also interest explore various research model dental care general health care whole","3839"
"also interest business dentistry learn","3840"
