X1,NETID,RefType,Date,Time,Text,DYear
137,X54JV0jg,Private Self Reflection,26-02-17 15:03,15.05,"I cannot wait to become a professional. Being a position where I can actually help someone, impact lives, and change habits through leadership is what this job is all about. Once I become confident in how to navigate clinic and the various components of procedural and logistical matters, I know my confidence will shine through and make the patients feel comfortable in my chair. I want to be someone they seek for not just oral care needs but be a sounding board as well.
I also want to be someone who they can turn to without doubt for their oral needs.",D4L
138,X54JV0jg,Professional Progress,26-02-17 15:04,15.06666667,"I believe that I have definitely made more progress as a professional. When I came to this school a few years ago, certain habits and ways of existing were simply not professional. I now talk to and listen to faculty and my seniors with an elevated level of respect. I also know how to conduct myself more appropriately around the aforementioned people.  Professionalism also translates to how i present myself on a day to day basis, which I try to take great care in. Finally, my professionalism has also translated into being a more responsible and accountable individual. I am now humbled by how much I don't know, and able to see the folly of my ways, and make changes if necessary.",D4L
139,X54JV0jg,Public Personal,03-04-17 21:15,21.25,"Through the progression and completion of my second, third and fourth year at NYUCD, I have gained a tremendous breadth of clinical and didactic knowledge that will help me navigate the clinic as a practicioner. I have honed my hand skills and learned the basics in patient-centered care. I have become competent in areas of bridge preparation, implant placement, and diastema closure. I have learned the basic diseases of our various organ systems and basic medicaments that the general patient population will be using. This year has definitely equipped me with the knowledge and power to succeed in clinic. Exposure to various patient populations has diversified my skill set; textbook knowledge is now meeting real world experiences and together this rounds out a very positive experience.",D4L
140,X5FXHZct,Ethic Reflection,05-03-17 16:00,16,"I believe that I practice ethically and provide only the most professional and honest care to my patients. I include my patient's opinions and desires when treating them, and allow my patients to feel like they are being heard. Thus far in my journey, I believe that I have practiced ethically, and I plan to keep these ideals close to my heart in the future. I believe that I am a very ethical individual, and I aspire to never let go of the principals of autonomy, beneficence, maleficence, and veracity. I ensure that all treatment I perform is documented, and that all communication with patients is documented. Additionally, I never falsify documents or say that I completed treatments that I did not actually do.",D4L
141,X5FXHZct,Private Personal,25-02-17 12:46,12.76666667,"I have been blessed with the opportunity to attend dental school for the past 4 years. It seems surreal that I am finally ending my long and tortuous  journey, and will soon begin the magnificent and rewarding career that I have struggled so long for. Dentistry allows me to combine my love and appreciation for art and my desire to help others. As a dentist, I promise to provide only the most proficient and competent treatment and care to my patients. I promise to not only be a health care provider, but also a friend to my patients. I seek to make my patients feel like they are more than just an oral cavity. I seek to be the dentist that people enjoy going to.",D4L
142,X5FXHZct,Private Self Reflection,25-02-17 12:46,12.76666667,"I am in awe that I will be graduating in three months. The past four years have been unbelievably stressful for me, but I am proud to say that I will soon be Dr. Mosheyev, DDS. I have learned so much in the clinical setting from interacting with my esteemed faculty and peers. I learned that no two dentists have the same approach to a case, and that many times, I will need to think outside the box to achieve competent care. I feel so humbled with how much improvement I experienced in the last 2 years in clinic. When I first began working in clinic, I was a nervous wreck; I had absolutely no self confidence and tortured myself so that I would not make any mistakes in front of my faculty and patients. Today, I stand proud. I feel so confident in myself; so confident, that I assist the lower classmen in clinic when they themselves feel the self doubt that I felt over a year ago. Dentistry is an ever-changing profession, and I understand that I will need to keep up with its advances.",D4L
143,X5FXHZct,Public Self Reflection,25-02-17 12:46,12.76666667,"I am in awe that I will be graduating in three months. The past four years have been unbelievably stressful for me, but I am proud to say that I will soon be Dr. Mosheyev, DDS. I have learned so much in the clinical setting from interacting with my esteemed faculty and peers. I learned that no two dentists have the same approach to a case, and that many times, I will need to think outside the box to achieve competent care. I feel so humbled with how much improvement I experienced in the last 2 years in clinic. When I first began working in clinic, I was a nervous wreck; I had absolutely no self confidence and tortured myself so that I would not make any mistakes in front of my faculty and patients. Today, I stand proud. I feel so confident in myself; so confident, that I assist the lower classmen in clinic when they themselves feel the self doubt that I felt over a year ago. Dentistry is an ever-changing profession, and I understand that I will need to keep up with its advances.",D4L
144,X5FXHZct,Professional Progress,25-02-17 12:46,12.76666667,"I am so proud of how I've grown professionally. I am much more confident in my manual dexterity and my ability to handle the stress load of patient care.  My initial shyness that I had with patients has completely dissipated, and I am very comfortable, yet professional, with my patients. I frequently find myself being complimented by my patients for working professionally, yet amicably.  I am now able to work more efficiently and quickly, and am able to work with less self doubt.",D4L
145,X5FXHZct,Public Personal,25-02-17 12:46,12.76666667,"I have been blessed with the opportunity to attend dental school for the past 4 years. It seems surreal that I am finally ending my long and tortuous  journey, and will soon begin the magnificent and rewarding career that I have struggled so long for. Dentistry allows me to combine my love and appreciation for art and my desire to help others. As a dentist, I promise to provide only the most proficient and competent treatment and care to my patients. I promise to not only be a health care provider, but also a friend to my patients. I seek to make my patients feel like they are more than just an oral cavity. I seek to be the dentist that people enjoy going to.",D4L
146,X5Rhme2J,Ethic Reflection,07-03-17 9:12,9.2,"The most difficult situations I have been placed in at NYUCD have been ethical dilemmas. Whenever I was faced with an ethical dilemma, I reached out to many mentors, including Dr. Peltz to help guide me into making the right decisions for my patients. Dental school has taught me how to maneuver through ethical dilemmas, a skill that I believe is absolutely imperative in private practice.",D4L
147,X5Rhme2J,Private Personal,21-02-17 21:28,21.46666667,"After going through many hardships during my dental school career, I have learned how to handle both my personal life and dental school at the same time. Although it poses to be difficult at times, I have ""grown up"" in a sense. I will miss the familiarity of NYU, but I am ready to move onto my next journey.",D4L
148,X5Rhme2J,Private Self Reflection,21-02-17 21:31,21.51666667,"I remember being afraid of the ""unknown"" of dental school, but it has truly made me grow as a dental professional and I am forever grateful for the experience. I am not afraid to jump into anything I am unsure how to do because I learned how to seek guidance and consult with faculty upon making decisions. I have learned how to figure out how to do something I have never done before just by trial and error and I have learned to be ok with not knowing everything. Dental school is truly a growing experience.",D4L
149,X5Rhme2J,Public Self Reflection,21-02-17 21:31,21.51666667,"I remember being afraid of the ""unknown"" of dental school, but it has truly made me grow as a dental professional and I am forever grateful for the experience. I am not afraid to jump into anything I am unsure how to do because I learned how to seek guidance and consult with faculty upon making decisions. I have learned how to figure out how to do something I have never done before just by trial and error and I have learned to be ok with not knowing everything. Dental school is truly a growing experience.",D4L
150,X5Rhme2J,Professional Progress,07-03-17 9:30,9.5,"Throughout the past four years I have truly grown as a professional. I have learned how to properly navigate through difficult patient situations, and have become very comfortable in the clinical setting. Beginning dental school as a dental hygienist set the foundation knowledge to being a professional, however, dental school has solidified both my interpersonal skills and my tactical skills.",D4L
151,X5Rhme2J,Public Personal,21-02-17 21:27,21.45,"I cannot believe how much I have grown over the last four years - not just as a dental professional, but as a person. I have learned how to take on many tasks and succeed to the best of my ability.",D4L
152,XfygIY4=,Ethic Reflection,03-04-17 7:52,7.866666667,"My parents taught me ""ethics"" in the most perfect way. The most perfect way of teaching ethics is without even knowing you're teaching it. To me, ethics is -- ""being a good person"", which entails: 

Kindness. Humility. Selflessness. Non-Judgmental. Compassion. Caring. Honesty. Forgiveness. Patience. Self-control. Transparency. Sacrifice. Respectfulness. Positivity. Appreciation.",D4L
153,XfygIY4=,Private Personal,03-04-17 7:52,7.866666667,"I believe my time at NYU has molded me into a more confident person and guided me to instill a ""glass half full"" mentality. Ironically, my confidence stemmed from a multitude of events that encouraged insecurities I wasn't aware I had to expose themselves. The level of vulnerability I felt, humbled me. I learned a great deal by simply taking a step back and looking at the bigger picture. The bigger picture being, a little bit of kindness goes a long way.",D4L
154,XfygIY4=,Private Self Reflection,03-04-17 7:52,7.866666667,"Throughout my pre-clinical years as a dental student, I felt as though NYU shed light on the value of having the luxury to be in a professional school with the ultimate goal of physically helping ""strangers"". As I moved forward to my clinical years, NYU boosted my confidence in my approach to treating ""strangers"". My clinical experiences guided me in coming to the realization that I was also ""stranger""; I was a stranger to the patient's I was treating. 

After putting myself in patients' shoes, I placed more emphasis on ensuring my patient's comfort throughout our appointments together. I learned that establishing and maintaining trust, in combination with exhibiting compassion, is incredibly important in a setting that makes most people anxious. I believe that I gained confidence in the treatments I was performing because of my pleasant patient interactions as well as the send of unconditional trust I felt from my patients. 

As the end of my final year at NYU approaches, I feel confident in my abilities to continue to use the knowledge and skill set I have acquired and implement them in my professional life.",D4L
155,XfygIY4=,Public Self Reflection,03-04-17 7:52,7.866666667,"Throughout my pre-clinical years as a dental student, I felt as though NYU shed light on the value of having the luxury to be in a professional school with the ultimate goal of physically helping ""strangers"". As I moved forward to my clinical years, NYU boosted my confidence in my approach to treating ""strangers"". My clinical experiences guided me in coming to the realization that I was also ""stranger""; I was a stranger to the patient's I was treating. 

After putting myself in patients' shoes, I placed more emphasis on ensuring my patient's comfort throughout our appointments together. I learned that establishing and maintaining trust, in combination with exhibiting compassion, is incredibly important in a setting that makes most people anxious. I believe that I gained confidence in the treatments I was performing because of my pleasant patient interactions as well as the send of unconditional trust I felt from my patients. 

As the end of my final year at NYU approaches, I feel confident in my abilities to continue to use the knowledge and skill set I have acquired and implement them in my professional life.",D4L
156,XfygIY4=,Professional Progress,03-04-17 7:52,7.866666667,"After the shocking reality of what dental school entailed, I put a lot of pressure on myself to solely focus on dental school at the expense of everything else. It turned out that too much of one thing didn't work for me. After barely getting through the first semester, I approached the second semester with an ""everything in moderation"" mentality and lifestyle. It took some adjusting but eventually, I went from being afraid of practicing during lab to getting excited the day of practicals because lab was relaxing for me. I had also adopted phenomenal time management skills. During my second year, despite the lab hours and number of classes, I felt that I was able to maintain the perfect balance of dental school, family life, social life, and traveling. I enjoyed studying for courses, namely Systems Pathology, and I enjoyed lab. 

As I moved forward to treating patients in clinic, the knowledge and lab skills I acquired throughout the first two years provided me with a fairly comfortable transition. With every patient encounter, I felt a boost of confidence. I appreciated any criticism or advice faculty gave me. It was during my first year in clinic that I became very interested in any health history that stood out or any medication I wasn't aware of. To date, if I encounter something that piques my interest or I feel I don't know enough about, I research it after clinic until I feel I have a good enough understanding to confidently treat a patient with that particular disease or prescribed that specific medication. 

I am confident that I can continue to progress as a dentist because of the knowledge, skill set and clinical experience that NYU has provided me with.",D4L
157,XfygIY4=,Public Personal,03-04-17 7:52,7.866666667,"A little bit of kindness goes a long way. A ""lot of bit of"" kindness goes an even longer way. I'd like to think I'm one of the ""a lot of bit of"" kind people.",D4L
1,QGM94Qg=,Ethic Reflection,26-03-17 14:53,14.88333333,"Ethics and morality are ever present in my mind. unfortunately we have some professionals who lack that internal compass or simply ignore it and place the patients and the profession at risk. Patients are affected by dentists that either perform unnecessary procedures, with the only intention of financial gains,  or perform procedures without proper training, unaware of their clinical competence or lack thereof. Dentist who fail to refer and instead opt to keep it in house. In the other side of the coin, colleagues are affected once the population starts changing their views towards dentists, and what our motives are.  I conduct myself in an ethical manner and hope that it will continue that way. I hope that I see patient needs first and foremost instead of a dollar sign. Patient trust is true success!",D4L
2,QGM94Qg=,Private Personal,02-04-17 19:32,19.53333333,"My journey here at NYUCD is a rewarding one, where I've able to hone my skills and learn how to best deliver evidence based Dentistry. I have learned from many successful professionals, all in different fields, who are generous in sharing their knowledge.  I am truly lucky to have had the opportunity to do what I love and to have patients who enjoy and accept the service I provide. The more patients I see the more competent I become and the better able to assist them with their chief concern I am.",D4L
3,QGM94Qg=,Private Self Reflection,26-03-17 14:57,14.95,"It has been a long journey with a couple of curbed balls thrown in but one that has gratified me in so many ways. I have learned and practiced so much in this last year that I can not believe I am  in my last year at NYUCD. I plan to be a general dentist since I enjoy many aspects of dentistry and feel that in that way I will keep challenging myself, therefore growing and expanding my skill base.",D4L
4,QGM94Qg=,Public Self Reflection,26-03-17 14:53,14.88333333,"Becoming a knowledgeable professional for me is very important. Lots of time and effort is dedicated towards this goal. It empowers me to be able to help and offer options to achieve optimal oral health for my patients. Patients expressing gratitude or referring their family and friends makes the efforts employed worthwhile. Being a professional for me means being prepared, on time, being resourceful and empathetic in order to offer the best possible care to your patients.",D4L
5,QGM94Qg=,Professional Progress,26-03-17 14:53,14.88333333,"I have evolved as a professional, in general, in terms of clinical skills acquired or sharpened, in the way I interact with patients, faculty and staff. I continue to be amazed by how resilient I truly am and how I did not buckled under pressure; how I dealt with all the challenges that came my way. I became stronger and by being forced to reprioritize, became more focus than I thought possible. The good and the bad here at NYUCD have actually shaped me into the professional I've become. Can't help but feel accomplished and fulfilled, excited  about what lies ahead for me as a dentist and practice owner!.",D4L
6,QGM94Qg=,Public Personal,02-04-17 19:31,19.51666667,"My purpose is to increase my  knowledge base and be a well versed dentist who continues to conduct herself in an ethical, caring and professional manner. My goal is for patients to feel that I have  their best interest at heart and that I am well prepared to address their chief concern in an efficient and most appropriate manner. Although I still feel the same way as when I started here at NYUCD, the fact of the matter is that I have had more patient experiences and therefore feel more prepared than ever, more competent to  provide a varied array of treatments and options to treatment for patients to choose from.",D4L
7,QQxLho3n,Ethic Reflection,17-02-17 10:16,10.26666667,"Being ethical is something is tied to every profession in the healthcare field, and it is especially very essential & critical to dental professionals. We have so much control over our patients' oral health, teeth, proper occlusion even -- this means that it is more than critical that we are ethical people that cherish the ethical principles that we learned so much about throughout the first three years of dental school. It is very important to know that doing the right thing is not only required by law but also by one's own self moral. I love the fact that whenever any patient comes into my cubicle I am able to give them the most accurate, correct treatment plan and be able to explain to them why this treatment plan is best for them and what about the treatment plan is risky. It is not only the right thing to do, but also what is required by law.",D4L
8,QQxLho3n,Private Personal,15-02-17 19:58,19.96666667,"Today marks 98 days until GRADUATION!!! What a dream come true. This is what I have been working on (along with another 350 students of Class of 2017) for the past 3 years and a half. Honestly, the thought of me not being able to make it occurred to me many, many times. But I am SOOO happy that I will be a DDS so soon. I am beyond happy & excited to be so close to finishing dental school; I cannot wait to get started on my career and work on patients by myself! I grew up in a very small town in the North of Jordan. No matter how hard this journey has been at NYU, I am beyond grateful for the career choice I have made. I cannot till I eventually open my own practice and even work harder than what I have been doing here, already! Like Dr. Resnick always says, being extraordinary is a choice -- must work hard to be great, and I am determined to be great at what I do.",D4L
9,QQxLho3n,Private Self Reflection,15-02-17 20:16,20.26666667,"My father has always told me that being a dentist is one of the most prestigious professions, one of the most important ones in the community. He told me that I will be respected, appreciated and admired. I can see some of that already & I love being that professional in the community & between my family members. I feel like I could be a role model to people & inspire people to pursue better education and career and make their quality of life better, especially if they are passionate about something in life & helping others. I am beyond ecstatic to be able to finish my requirements to graduate.  I am very happy to be able to work with a team in the future and understand how a dentist functions in a private office atmosphere. Everyone looks up to me being an educated person and aspires to be like me. I want my community to view me as a professional in the dental field; someone they can look up to and contact whenever they need help/advice or simply a cleaning.",D4L
10,QQxLho3n,Public Self Reflection,15-02-17 20:15,20.25,"My father has always told me that being a dentist is one of the most prestigious professions, one of the most important ones in the community. He told me that I will be respected, appreciated and admired. I can see some of that already & I love being that professional in the community & between my family members. I feel like I could be a role model to people & inspire people to pursue better education and career and make their quality of life better, especially if they are passionate about something in life & helping others. I am beyond ecstatic to be able to finish my requirements to graduate.  I am very happy to be able to work with a team in the future and understand how a dentist functions in a private office atmosphere. Everyone looks up to me being an educated person and aspires to be like me. I want my community to view me as a professional in the dental field; someone they can look up to and contact whenever they need help/advice or simply a cleaning.",D4L
11,QQxLho3n,Professional Progress,17-02-17 10:20,10.33333333,"This is truly one of the most significant parts of being a dentist to me. I do not want to be an average dentist. I want to be great and extraordinary at dentistry. I want to be able to do more complex procedures and excel at my profession. I want to continue on my dental education and take many, many CE courses. I would love to be placing implants (successfully) in the next couple of years; I would love to have a tighter grip on occlusion. I want to take what knowledge NYU has given me (and although I may think it is the best DDS program ever) I hear faculty sometimes telling me that it doesn't teach me 20% of what I will be learning outside of NYU in the dental practice setting.",D4L
12,QQxLho3n,Public Personal,15-02-17 19:58,19.96666667,"Today marks 98 days until GRADUATION!!! What a dream come true. This is what I have been working on (along with another 350 students of Class of 2017) for the past 3 years and a half. Honestly, the thought of me not being able to make it occurred to me many, many times. But I am SOOO happy that I will be a DDS so soon. I am beyond happy & excited to be so close to finishing dental school; I cannot wait to get started on my career and work on patients by myself! I grew up in a very small town in the North of Jordan. No matter how hard this journey has been at NYU, I am beyond grateful for the career choice I have made. I cannot till I eventually open my own practice and even work harder than what I have been doing here, already! Like Dr. Resnick always says, being extraordinary is a choice -- must work hard to be great, and I am determined to be great at what I do.",D4L
13,QR2YWb9w,Ethic Reflection,05-03-17 10:47,10.78333333,I strongly believe that ethics is foundation for becoming a Professional and NYU teaches Ethical practice to students and I am very grateful for being part of NYU. In the past year and half I have always provided ethical treatment for my patients. I have been thought to be ethical while treating patients.,D4L
14,QR2YWb9w,Private Personal,05-03-17 10:51,10.85,"Initially transformation in the clinic was very tough as I entered the clinic in the middle of the academic year , but with grate support from my GPD, faculty and colleague students I feel like I belong in this clinic. Now I am glad that I am in this group practice cause everybody are really nice to me even though I came in as a D3. I am very comfortable with my fellow students, I can look up to them if I need anything in clinic or any questions.",D4L
15,QR2YWb9w,Private Self Reflection,05-03-17 10:43,10.71666667,"I still need to improve time management, and also how to deal with multiple things at the same time. I am working on how to prioritize things and work accordingly. I will work hard to improve in these aspects for becoming a better dentist. I prefer working with different faculty, by doing so I get the opportunity to learn different techniques from different faculty, which helps me become a efficient dental professional. I have improved in my time management, I have became fast in doing a procedure.",D4L
16,QR2YWb9w,Public Self Reflection,05-03-17 10:53,10.88333333,"Strong foundation of knowledge and skills are important for a professional but equally it is important to address a patient as a whole by being empathic, giving moral and emotional support rather than just treating the presenting dental symptoms. I have learnt to recognize a patient as person on whole rather than just treating his dental problem. 
Ethical practice is another aspect I have learnt in clinic which is a strong foundation for being a professional. 
Exposure to diverse patient population, I have had grate opportunity to improve patient management and communication skills which are necessary for my transition to be an efficient professional.",D4L
17,QR2YWb9w,Professional Progress,05-03-17 10:52,10.86666667,"Communication skills are most important factor for success of a dentist and ones practice. Initially communication was a big hurdle for me. In clinic, my interaction with diverse patient population and fellow colleagues has improved my communication skills remarkably. Patient management has became easy with the improvement of communication skills. With my exposure in clinic for almost 2 years I have improved my communication skills, hand skills, time management.",D4L
18,QR2YWb9w,Public Personal,05-03-17 10:39,10.65,"I strongly believe in strong determination, motivation and hard work, which lead me to be a part in NYU dental school. Although, being an international Dentist with some practice experience back home, there are numerous things for me to learn. 
1 year in clinic has provided with immense experience and knowledge about various procedures and techniques which are important for my transformation to be a dentist in united states. I will utilize this opportunity to work with grate faculty to be a Competent Dentist by the end of my Course.
After almost 2 years in clinic I feel that I have improved a lot in my skills and learned various techniques.",D4L
19,QR9GKaqF,Ethic Reflection,12-03-17 20:48,20.8,"As students we are faced with multiple ethical challenges throughout our career as student dentists. However, it is impossible for me to put my needs above my patient's needs because they have entrusted me to treat them with excellence and honesty. The process of being ethical begins from my first two preclinical years. Patients expect their student doctor's to be knowledgeable and competent. An academic dishonesty would mean that I am cheating not only myself, but also my future patients. In clinic, each time a patient is seated for treatment planning, I contemplate what the best treatment is for them. Although an early lunch break is alluring, I try to allocate more time educating my patients on prevention and care of their teeth. I treat all patients with cultural sensitivity and sincerity.",D4L
20,QR9GKaqF,Private Personal,12-03-17 20:10,20.16666667,"My four years in dental school has been very gratifying for me. As I approach graduation, my knowledge in basic sciences and dentistry have amalgamated into clinical dentistry. Every patient has generously offered their trust and a chance for me to learn through treating them. Each experience with a patient felt unique and challenging, but I was rewarded generously with wealth of knowledge. Moreover, my faculty and colleague were very supportive through this journey of humbling experiences. I feel lucky to have shared such a graceful learning environment with my colleagues who have also struggled alongside me to do their very best for their patients.",D4L
21,QR9GKaqF,Private Self Reflection,12-03-17 20:48,20.8,"In my opinion, the moment we stepped into clinic we were expected to be professionals because the fact that we are students does not change that we are treating human beings. I am not as knowledgeable or skillful as currently practicing professionals in the field. However, I practice to be professional by working as a team and in unison with my group practice, treating all with respect, and striving for excellent care. The thought that we are actually the frontline of healthcare puts a lot of weight on my shoulders. I realize what a humbling discipline this is and how becoming a professional requires continuous learning. Through daily practice of dentistry I find both personal and professional growth.",D4L
22,QR9GKaqF,Public Self Reflection,12-03-17 20:28,20.46666667,"In my opinion, the moment we stepped into clinic we were expected to be professionals because the fact that we are students does not change that we are treating human beings. I am not as knowledgeable or skillful as currently practicing professionals in the field. However, I practice to be professional by working as a team and in unison with my group practice, treating all with respect, and striving for excellent care. The thought that we are actually the frontline of healthcare puts a lot of weight on my shoulders. I realize what a humbling discipline this is and how becoming a professional requires continuous learning. Through daily practice of dentistry I find both personal and professional growth.",D4L
23,QR9GKaqF,Professional Progress,12-03-17 20:48,20.8,"As mentioned in above statements, I find both professional and personal growth everyday. Our faculties provide a wealth of knowledge and insight on techniques and details of dentistry. Seeing them communicating with patients also serves as a great example to learn from. Compared to my third year, I feel much more confident in presenting treatment plans and explaining them to patients. I am slowly improving my dexterity skills as well as attention to detail. Patients no longer state that my anesthesia injection hurt. I have learned to provide better plans of management for high carries risk patients or periodontally effected patients.",D4L
24,QR9GKaqF,Public Personal,12-03-17 20:09,20.15,"My four years in dental school has been very gratifying for me. As I approach graduation, my knowledge in basic scieneces and dentistry have amalgamated into clinical dentistry. Every patient has generously offered their trust and a chance for me to learn through treating them. Each experience with a patient felt unique and challenging, but I was rewarded generously with wealth of knowledge. Moreover, my faculty and colleague were very supportive through this journey of humbling experiences. I feel lucky to have shared such a graceful learning environment with my colleagues who have also struggled alongside me to do their very best for their patients.",D4L
25,QRHeM017,Ethic Reflection,14-03-17 17:52,17.86666667,Ethics are of utmost importance in the healthcare field. I believe that a patient's trust is earned when they know a provider is transparent and delivering the best care possible. I feel that I already have a well-established foundation and strong belief in living and working in an ethical manner. I have found it easy to apply such standards to patient care and know that my patients trust my decisions because of it.,D4L
26,QRHeM017,Private Personal,14-03-17 17:51,17.85,"I will strive to become the best dentist I can upon graduation. I hope to excel in the clinical aspect of school while working for the best grades I can in didactic courses. In clinic, I want to gain the trust of patients and create a professional relationship with them. I think that the biggest area for improvement in this is gaining and speaking with more confidence when interacting with patients. I believe that this skill will come over time as I continue to become more comfortable with being a healthcare professional. More recently, I have developed a deeper desire to gain an understanding of my more difficult patients who refuse to care for their mouths. It can be hard to have empathy for the people who do not listen to my advice but I will continue working with them until I can uncover what is holding them back. On the other hand, I find that I get along very well with nearly all patients and am feeling more comfortable treating them each day.",D4L
27,QRHeM017,Private Self Reflection,14-03-17 17:52,17.86666667,"I believe my previous work with the public as a tennis instructor has been a great help in my communication with the patients I have treated. That experience helped me become comfortable with people of all ages who were seeking my professional advice. I also feel that becoming a professional in the healthcare field is a privilege and needs to be treated as such. I will continue to work my hardest and treat patients, fellow classmates, and faculty with respect and give them my best effort. I feel more comfortable as a professional with each week and am sure this trend will continue. I think that I am only at the tip of this iceberg in this aspect of my education.",D4L
28,QRHeM017,Public Self Reflection,14-03-17 17:52,17.86666667,"Although I am still in the early stages of becoming a professional, I have noticed myself becoming more confident in my interactions with patients. This ranges from the way I greet them to how I go about administering anesthesia and performing different procedures. I hope to continue to enhance these skills and feel good about the treatment I am giving patients. It is also very important to me to contribute to the profession of dentistry in a way that reflects positively on myself as well as my peers. I will do this by adhering to ethical standards and always serving patients to my best ability.",D4L
29,QRHeM017,Public Personal,14-03-17 17:51,17.85,My goal is to become a proficient dentist who is prepared to enter the practicing world as a professional when I leave school. I am taking advantage of the community surrounding NYUCD by actively participating in outreach programs in The Bronx. It has given me valuable experience in educating the public on oral hygiene and a chance to give care to those who are in need. I have found that my clinical skills continue to progress each day and I will strive to push myself to be my best with every patient I treat. I have recently seen great improvement in my abilities and am continuing to form strong relationships with patients.,D4L
30,RgFKkZGq,Ethic Reflection,07-03-17 23:30,23.5,"It is important and legally required to strictly adhere to ethical conduct in health professions. We need to treat patients with one's good moral and more importantly, we need to respect patients' autonomy and provide care for their health beneficence. However, sometimes it might be difficult to achieve a good balance between patients' autonomy and principle of non-maleficence, in which case we need to explain all different aspects and reasons behind the treatment plan to patients so they can understand better and more likely to accept appropriate treatment plans. If patient insists, we also have the right to refuse providing care if we believe patients' decision is causing harm to oneself. If an accident or unwanted event happens during a procedure, we are obligated to tell patient the truth even it puts us in a position likely to be sued. Also, in a situation where we don't have the proper training or ability to perform certain treatment procedures, we should refer patient to specialist for proper treatment. Another aspect of ethical principle would be keeping all patients' information confidential. For example, we should not discuss patient's case using any identifiers in the public and obtain consent from patient if their information is used for educational purpose.",D4L
31,RgFKkZGq,Private Personal,07-03-17 21:23,21.38333333,"It's only three more months until graduation and for the past two years in clinic, I have seen myself with significant improvement with help and support from faculties and colleagues and by learning from my past mistakes. I have performed procedures in various dentistry fields, including endodontics, prosthetics, limited orthodontic treatment, and periodontal management. Now, I can carry out these procedures with much more confidence and also getting more efficient at them. However, having excellent hand skills is only a fundamental element in providing a great patient care. The services we offer focus on patient-centered care. It is very importantly to understand patients' concerns, needs, and expectations in order to provide a satisfactory result without compromising much of the ideal treatment objectives. Therefore, I would tend to spend more time in the treatment planning phase to understand their expectations and this would definitely save time in the later phase. Able to communicate with patients proficiently is an essential skill to acquire as good communications allow patients to understand the reason behind our treatment plans and it is for the best interests of their dental health. The most happy moments in clinic would be seeing patients who are very satisfied with what I have done for them.",D4L
32,RgFKkZGq,Private Self Reflection,07-03-17 22:35,22.58333333,"People say professionals are role models in a community, which means we need to be very well behaved either in formal setting or in the public. To me, it's more about our genuine interest in patient's health care. As a dental health provider, we automatically focus on dental diseases, but oral health is intimately associated with systemic health. Therefore, it is very important to evaluate patient's overall health and make referral if necessary as our interest is the patient's health as a whole, not just about their teeth. In clinic, we need to understand patients' needs and do our best to meet their expectations, and at the same time providing them with excellent outcome of care although ideal treatments might not be fulfilled in every circumstance. In the public, we need to maintain our professional image by being down to earth and respect people around us.",D4L
33,RgFKkZGq,Public Self Reflection,07-03-17 22:35,22.58333333,"People say professionals are role models in a community, which means we need to be very well behaved either in formal setting or in the public. To me, it's more about our genuine interest in patient's health care. As a dental health provider, we automatically focus on dental diseases, but oral health is intimately associated with systemic health. Therefore, it is very important to evaluate patient's overall health and make referral if necessary as our interest is the patient's health as a whole, not just about their teeth. In clinic, we need to understand patients' needs and do our best to meet their expectations, and at the same time providing them with excellent outcome of care although ideal treatments might not be fulfilled in every circumstance. In the public, we need to maintain our professional image by being down to earth and respect people around us.",D4L
34,RgFKkZGq,Professional Progress,07-03-17 23:57,23.95,"I have been in clinic for almost two years and I must say I improved significantly with tremendous help from my faculties. I am able to perform various dental procedures confidently, including composite restorations, scaling and root planing for periodontal disease, fixed and removable prosthodontic work, and endodontic treatment. I am getting more efficient at them with repeated training. Most importantly, I always believe able to perform proper diagnosis and appropriate treatment planning is the most crucial component. Sometimes, it is very difficult to come up with correct diagnosis. Often, we need to utilize different testing modalities, signs and symptoms, and past history of the complaint in order to come up with a diagnosis. Treatment planning phase is also very important because most times ideal treatment plans cannot be carried out. With certain limitations, such as finance and medical issue, we have to develop an treatment plan that can maximumly benefit patient's oral health with consideration of their limitations. I feel my faculties have well prepared me for proper diagnosis and developing treatment plans.",D4L
35,RgFKkZGq,Public Personal,07-03-17 21:23,21.38333333,"It's only three more months until graduation and for the past two years in clinic, I have seen myself with significant improvement with help and support from faculties and colleagues and by learning from my past mistakes. I have performed procedures in various dentistry fields, including endodontics, prosthetics, limited orthodontic treatment, and periodontal management. Now, I can carry out these procedures with much more confidence and also getting more efficient at them. However, having excellent hand skills is only a fundamental element in providing a great patient care. The services we offer focus on patient-centered care. It is very importantly to understand patients' concerns, needs, and expectations in order to provide a satisfactory result without compromising much of the ideal treatment objectives. Therefore, I would tend to spend more time in the treatment planning phase to understand their expectations and this would definitely save time in the later phase. Able to communicate with patients proficiently is an essential skill to acquire as good communications allow patients to understand the reason behind our treatment plans and it is for the best interests of their dental health. The most happy moments in clinic would be seeing patients who are very satisfied with what I have done for them.",D4L
