"Text","doc_id"
"work prioritize thing work accordingly","2283"
"will work hard improve aspect become good dentist","2284"
"strong foundation knowledge skill important professional equally important address patient whole empathic give moral emotional support rather just treat present dental symptom","2285"
"learn recognize patient person whole rather just treat dental problem","2286"
"ethical practice another aspect learn clinic strong foundation professional","2287"
"exposure diverse patient population grate opportunity improve patient management communication skill necessary transition efficient professional","2288"
"communication skill important factor success dentist one practice","2289"
"initially communication big hurdle","2290"
"clinic interaction diverse patient population fellow colleague improve communication skill remarkably","2291"
"patient management become easy improvement communication skill","2292"
"strongly believe strong determination motivation hard work lead part nyu dental school","2293"
"although international dentist practice experience back home numerous thing learn","2294"
"five month clinic provide immense experience knowledge various procedure technique important transformation dentist unite state","2295"
"will utilize opportunity work grate faculty competent dentist end course","2296"
"disparity excitement disappointment depend whether able see patient make realize much enjoy dentistry interaction patient","2297"
"everyday trust patient treat respect excellence","2298"
"therefore able separate personal life professional environment focus provide service patient","2299"
"word cant describe gratify time patient leave satisfy treatment","2300"
"year nyucd like pursue professional competency whilst remember give back community","2301"
"peer faculty member like understand approachable individual stay optimistic time adversity perseverance","2302"
"ethic utmost importance healthcare field","2303"
"believe patient trust earn know provider transparent deliver good care possible","2304"
"feel already wellestablished foundation strong belief live work ethical manner","2305"
"find easy apply standard patient care know patient trust decision make","2306"
"will strive become good dentist can upon graduation","2307"
"hope excel clinical aspect school work good grade can didactic course","2308"
"clinic want gain trust patient create professional relationship","2309"
"think big area improvement gain speak confidence interact patient","2310"
"believe skill will come time continue become comfortable healthcare professional","2311"
"believe previous work public tennis instructor great help communication patient treat","2312"
"also feel become professional healthcare field privilege need treat","2313"
"will continue work hard treat patient fellow classmate faculty respect give good effort","2314"
"feel comfortable professional week sure trend will continue","2315"
"think tip iceberg aspect education","2316"
"although still early stage become professional notice become confident interaction patient","2317"
"range way greet go administer anesthesia perform different procedure","2318"
"hope continue enhance skill feel good treatment give patient","2319"
"also important contribute profession dentistry way reflect positively good peer","2320"
"will adhere ethical standard always good patient","2321"
"treat several patient realize become professional appointment","2322"
"first feel nearly fake now confident explain treatment patient good maintain composure tough situation","2323"
"know will continue progress aspect dental education patient see","2324"
"goal become proficient dentist prepare enter practice world professional leave school","2325"
"will good succeed class still maintain time relieve stress exercise explore city","2326"
"take advantage community surround nyucd actively participate outreach program bronx","2327"
"give valuable experience educate public oral hygiene chance give care need","2328"
"plan continue throughout remain time nyu","2329"
"practice health professional field regulate personal ethic also professional ethic principle share among health professional","2330"
"practice dentistry may encounter ethical dilemma choice available resolution pleasant","2331"
"practice dentistry commit professionalism meet ethical obligation autonomy beneficence nonmaleficence justice engage health promotion","2332"
"enter clinic big transition didactic aspect school","2333"
"clinic month realize deal patient just provide excellent dental treatment work","2334"
"also need build good rapport patient establish trust relationship patient make sure emotionally good provide dental care","2335"
"also still learn create appropriate dental comprehensive treatment plan patient especially complex case multiple problem exist","2336"
"dental procedure patient different mannequin lab goal improve dental skill provide appropriate comprehensive care hard work active learn clinic","2337"
"enter clinic month believe equip competent hand skill academic knowledge basic requirement become professional","2338"
"among various health care provider dentist relatively interaction patient appointment get know background","2339"
"see patient even outside clinic think act professional respective","2340"
"however believe important component professional take responsibility patient try respect understand patient point view without compromise provide standard treatment care","2341"
"enter clinic month believe equip competent hand skill academic knowledge basic requirement become professional","2342"
"among various health care provider dentist relatively interaction patient appointment get know background","2343"
"see patient even outside clinic think act professional respective","2344"
"however believe important component professional take responsibility patient try respect understand patient point view without compromise provide standard treatment care","2345"
"enter clinic week already","2346"
"stressful expect glad receive lot help love upper class student friendly faculty","2347"
"become familiar auxium system first obstacle need overcome currently still learn use properly","2348"
"begin clinic pace slow now patient pool gradually increase learn proper comprehensive check treatment plane","2349"
"right now confident take radiograph prophylaxis give anesthetic injection","2350"
"however still little bite nervous cavity preparation since risk expose pulp caries deep dentin","2351"
"far havent do endodontic prosthetic procedure plan shadow upper class student procedure become familiarize","2352"
"enter clinic big transition didactic aspect school","2353"
"clinic month realize deal patient just provide excellent dental treatment work","2354"
"also need build good rapport patient establish trust relationship patient make sure emotionally good provide dental care","2355"
"also still learn create appropriate dental comprehensive treatment plan patient especially complex case multiple problem exist","2356"
"dental procedure patient different mannequin lab goal improve dental skill provide appropriate comprehensive care hard work active learn clinic","2357"
"ethically see gray black white recent past","2358"
"leak exam share resource quiz people work other behalf sure stand term accept reality try pillar opposition","2359"
"decide try contrarian hope sway other direction without necessarily demand","2360"
"believe important factor come treatment plan clinic","2361"
"always try whats right even though benefit term graduation requirement right patient","2362"
"next four year desire immerse learn various principle discipline dentistry strive excellence learn apply","2363"
"also like explore different facet dentistry make choice whether like specialize become good general dentist practitioner can ever","2364"
"hope overcome psychological obstacle old several peer seriously consider path want take","2365"
"addendum also believe duty make small change college people around","2366"
"therefore take position tutor chair adea help connect passion film photography apply dentistry","2367"
"will make series video classmate incoming d","2368"
"believe professional just able certain procedure minimum level competency","2369"
"hope hone skill want learn command respect eye peer patient staff","2370"
"want learn run practice successfully interact patient effectively treat staff fairly","2371"
"attempt get destination hope hold high standard possible hope live","2372"
"far clinic rocky","2373"
"hope steady ship hold principle dear make sure put patient first","2374"
"hope learn bare minimum become competent dentist","2375"
"hope use dexterity degree will provide complement professional demeanor hope cultivate year come provide patient quality healthcare service","2376"
"believe meet expectation regard hope grow near future","2377"
"also feel professional important clinically proficient provide good possible patient experience","2378"
"three year late feel learn lot","2379"
"know learn can ever imagine satisfy now thirsty","2380"
"immutable change undergo time hope attack every obstacle take every opportunity come across improve intensity show recently","2381"
"anything like figure place dental environment future","2382"
"still need identify strength weakness like dislike see case shadow","2383"
"hope gain good perspective want upcoming year half hope find answer","2384"
"dental school progress various point feel cacophony emotion inspire challenge victorious utterly furious defeat","2385"
"however end feel like take many step close goal just mould competent confident dentist also facilitator process achieve great health standard community hope serve","2386"
"change man compare one walk institution three year ago","2387"
"peer faculty wellwisher thank","2388"
"hope process learn feel reward rest life last three year","2389"
"vast numb ethic lecture nyucd learn many key ethical principle must always follow dental professional","2390"
"violation principle violation ethic healthcare provider ethic utmost importance","2391"
"important allow patient autonomy must present treatment option along pro con patient can make inform decision like","2392"
"also must strive provide good treatment patient avoid cause harm","2393"
"follow ethical principle will good clinician will able good serve patient future","2394"
"always difficult case different ethical principle may come conflict learn ethically proceed important skill","2395"
"want continue build educational foundation learn good interact patient","2396"
"accomplish periodically watch live webinars online read topic relate patient communication specific dental procedure","2397"
"also passionate aesthetic dentistry additional read time network aesthetic dentist learn much can deliver high quality aesthetic result patient","2398"
"work towards become professional can time consume","2399"
"however remember improve professionally will become good dentist can provide good patient experience future","2400"
"thus begin inform organization enhance professionalism excellence dentistry include asda aacd agd","2401"
"also take active role nyu aesthetic society asda become involve dental field network professional serve role model","2402"
"also take many continue education course online learn school teach provide excellent patient care mean consistently update knowledge","2403"
"interest see dental student view patient","2404"
"often feel like place tell someone twice age live life patient expectation dental professional will tell optimize oral health","2405"
"professional involve possess correct knowledge share patient respectful effective manner","2406"
"also important dress professionally since patient can make many assumption person appearance alone","2407"
"dress act maturely patient feel like capable hand will open listen advice give","2408"
"complete two year dental school reflect back time make aware vast amount knowledge acquire since begin have","2409"
"amaze journey far time overwhelm","2410"
"past two year learn lot didactic knowledge hone skill simulation laboratory set","2411"
"next two year excite","2412"
"now treat patient learn interact appropriately dental professional","2413"
"also learn treat people different work plastic tooth simulate dummy","2414"
"wonderful change enjoy challenge come along","2415"
"spend little one month clinic feel many new experience","2416"
"scary give first injection real person learn confidence skill ability important patient","2417"
"spend past two year prepare enter clinic realize need confidence skill develop","2418"
"also learn important listen chief concern patient","2419"
"may want provide plethora treatment try improve oral health start small address main reason come see dentist able ensure patient experience comfort interest oral health","2420"
"strive act benefit patient","2421"
"far ethical conflict","2422"
"clinic really challenge","2423"
"want competent time finish school","2424"
"struggle put close goal","2425"
"almost everything can go wrong way","2426"
"patient may show","2427"
"supply may run","2428"
"can try good prepare procedure","2429"
"cant wait competent","2430"
"feel like paper work take huge amount time","2431"
"need good treatment plan yet","2432"
"want get start many procedure havent able due kind reason ie insurance patient come time lose patient pg","2433"
"wish can just focus work","2434"
"like fellow classmate sincere interest become competent dentist","2435"
"try good prepare","2436"
"nonetheless lot unforeseen difficulty","2437"
"time challenge aspect clinic","2438"
"finally learn use axium","2439"
"still consume huge amount clinical time fill every form","2440"
"learn work patient improve condition","2441"
"now familiar can get different kind supply","2442"
"do fair amount basic procedure","2443"
"clinic excite fun challenge time","2444"
"strive little fast every day","2445"
"lot learn","2446"
"often limit amount time much need accomplish","2447"
"almost always help available","2448"
"excite witness us become good clinician day go","2449"
"community leader will abide ethical legal standard require dentist diagnosis treatment plan management patient record handle special circumstance","2450"
"health care provider will maintain ethic good citizen","2451"
"understand sometimes ethical standard strictly measure public dentist","2452"
"understand dentist honor community leader high figure therefore will mindful behavior consider influence public","2453"
"will stay top every course material order strive rigorous dental curriculum efficient timemanagement skill diligence","2454"
"will also pay attention balance educational duty social relationship colleague","2455"
"train dental school different undergraduate education involve interpersonal skill empathy patient cooperation colleague","2456"
"academic success want continue education specialize will also make sure develop good communication skill patient faculty student doctor","2457"
"feel competent enough call professional moment many aspect","2458"
"didactic knowledge clinical skill dentist will competent professional timemanagement communication respect appearance responsibility community","2459"
"now lack professional clinical skill treat patient","2460"
"will good procedure practice prepare day procedure order provide safe thorough treatment patient","2461"
"also will achieve professional manner treat patient excellent communication skill","2462"
"many aspect lack competent professional moment","2463"
"however ready absorb education manner communication skill along ethic respect other order professional","2464"
"ability selfassessment accept peer evaluation will teach strength weakness order improve","2465"
"likewise clinical skill will good prepare difficult procedure perform thoroughly master achieve professionallevel dental treatment skill diagnosis treatment","2466"
"year go will selfassess order judge strength weakness need improve","2467"
"start clinical session now feel competent many aspect call professional term clinical skill medical dental knowledge communication skill","2468"
"however will afraid admit ignorance ask certain improve achieve ideal dentist graduation","2469"
"want student thorough scientific knowledge clinical hand skill can adapt criticism mean improve oneself can effectively emotionally communicate patient colleague","2470"
"will community leader feel genuine empathy responsibility community provide outstanding dental care people need","2471"
"patient dental health will also competent evaluate overall health patient order make thorough safe diagnosis treatment plan","2472"
"order will achieve comprehensive medical health education isolate oral health","2473"
"base learn throughout orientation first class professionalism ethic dentist require skill knowledge technician practitioner also sense conscience ethical background refrain make mistake maltreat patient","2474"
"communication patient important","2475"
"good believe ethic behind","2476"
"try make deliberate use position dentist make unethical decision clinic seem always bad consequence follow miscommunication patient","2477"
"will honest care patient build trustworthy relationship patient next year","2478"
"","2479"
"primary reason choose dentistry lifetime career always fond laugh unaffectedly big smile face time","2480"
"goal give even good smile smile just unaffected big beautiful aesthetically","2481"
"reason interest cosmetic dentistry specifically orthodontics orthognathia grade turn level","2482"
"also id really want continue experience choral sing probably develop 2 career time permit","2483"
"goal become distinct look forward participate ctor year","2484"
"id like ortho residency graduate itd pride achieve four year nyucd","2485"
"","2486"
"course make live learn school institution one big part professional believe meet expectation people ask service important part real professional careerwise","2487"
"hope can satisfy future patient expect will endeavor make possible","2488"
"","2489"
"become professional every career require deep understand knowledge skill relate field customer patient case expect certain amount professionalism worker consult","2490"
"feel professional medical dental field make mistake","2491"
"understand everyone subject make mistake lifetime less dentistry feel like make mistake direct consequence treatment outcome","2492"
"","2493"
"hope see update near future","2494"
"word say now will make record year run","2495"
"month since d start see patient","2496"
"experience far always good idea hasten complete diagnosis treatment plan may easily neglect finding especially head neck exam","2497"
"take time carefully go require patient realize put time effort diagnostic procedure find patient mouth give opportunity perform complex procedure like fix removables","2498"
"","2499"
"will become dentist really care patient concern openminded criticism colleague professional","2500"
"will never hesitate take people idea make improvement base constructive criticism give upon","2501"
"outside school life will retain private life manage time stress effectively concern will affect practice clinic","2502"
"","2503"
"look forward develop method improve field dentistry advancement technology","2504"
"also look way can community advocate oral health surround community","2505"
"also want develop new business model field","2506"
"also try find really interest dentistry specifically research new development equipment dental field","2507"
"goal next two year develop theoretical clinical ethical skill need advocate oral health","2508"
"look forward commit member outreach program organization provide advocacy","2509"
"also plan discover new clinical technological development field dentistry","2510"
"also look forward find way change field dentistry various business model","2511"
"also try find really interest general field healthcare","2512"
"disappoint problem cheat test exam within class","2513"
"think strict punishment catch think devalue dental education people able continue habit face consequence","2514"
"also concern people treat patient","2515"
"recognize school put pressure us","2516"
"order graduate time mdr requirement certain numb cees complete","2517"
"think must think patient first","2518"
"ethically sound see patient cees see patient person first","2519"
"addition think nonmaleficence first harm also environmental consideration","2520"
"think responsible health care profressionals also educate impact work environment","2521"
"environmental health impact patient health","2522"
"waste material use dentistry critically look ensure harm current future patient","2523"
"initially hope get involve survivor torture program have elective","2524"
"since feel like interest faculty practice oral medicine","2525"
"intend general practice residency think faculty practice act almost mini residency allow see many patient single day allow increase speed efficiency treat patient","2526"
"interest oral medicine gain lot respect faculty run elective great professor ompr general pathology","2527"
"also history cancer family feel like good empathize patient suspicious lesion come biopsy","2528"
"look pediatrics complete month clinic observation bellevue","2529"
"however think may something consider practice year","2530"
"due financial constraint anxiousness get school get practice will put reevaluate year whether something like commit","2531"
"find great challenge good attempt professional nervousness cautious nature come treat patient","2532"
"good do feel confident really challenge feel confident youre try complete task do twice","2533"
"do think nervousness professional go hand hand","2534"
"patient need feel like trust doctor arent confident can confident doctor","2535"
"overcome really develop strong relationship patient","2536"
"think understand knowledgeable cautious want make mistake stem interest offer good possible care able trust","2537"
"much prefer confident able stay calm procedure will come time experience","2538"
"confident nervousness will reduce time already reduce pass month","2539"
"intend conduct ethical moral manner inside outside dentistry profession","2540"
"need show early prepare always organize step step evaluation patient hisher need","2541"
"definition professional simple state really challenge follow every single patient every single circumstance","2542"
"day hard other youre frustrate challenge outside clinic mind","2543"
"think professional someone really try good uphold standard recognize hisher short coming","2544"
"professional know step away situation breathe manage situation good ability recognize difficulty","2545"
"work hard have academically also able make lot connection work have greening rep","2546"
"hope shadow clinic next year","2547"
"give opportunity explore sustainable dentistry","2548"
"speak asda conference topic present euec conference discuss environmental health affect patient health","2549"
"clinic observation since february bellevue pediatric dental clinic look pediatrics specialization","2550"
"secretary interdisciplinary education group learn important interdisciplinary work really detect error find holistic care patient","2551"
"intention future dentist promote happiness health overall wellness life individual good great community","2552"
"next year hope gain valuable knowledge skill set will support intention","2553"
"desire become confident competent professional grow alongside colleague selfimproving along way","2554"
"will seek balance lifestyle aspire good can","2555"
"also intend active role nyu community specifically realm environmental conservation sustainability","2556"
"ethical challenge ive face clinic red tape bureaucracy policy patient interaction","2557"
"interest system nyu set way make thing book much hard","2558"
"think excessive ive learn much easy end follow rule","2559"
"regard patient good practice make highly detail note everything discuss","2560"
"feel like get much comfortable clinic set now initial frustration inexperienced fade time","2561"
"now big challenge time management patient management stay organize clinical requirement","2562"
"hard get sweep clinic forget certain requirement study do outside","2563"
"often wish just focus treat patient rather stress formative competency exam head","2564"
"really enjoy work patient ive learn much first month clinic","2565"
"im proud amount accomplish im look forward learn even month ahead","2566"
"feel im get good handle flow clinic manage patient","2567"
"efficiency something pick early learn maximize time patient essential","2568"
"ive get good still room improvement","2569"
"also need work define duty professional patient especially regard policy financial information","2570"
"something need acknowledge cant feel guilty every time","2571"
"feel past month allow settle see healthcare professional comfortably although still stumble try make distinction patient im healthcare provider still student do full authority dentist","2572"
"can manifest even simple thing like ask call dr","2573"
"lui refer colleague doctor front","2574"
"ive decide good err side professional student will take time make unconscious habit","2575"
"work visualize want perfect dentist treat someone confident skill earth enough treat patient equal less patience explain thing clearly","2576"
"definitely challenge use spanish good work vocabulary dental conversational","2577"
"want learn much can provide patient good care possible master technique will allow formulate deliver comprehensive treatment plan patient","2578"
"want able competently diagnose caries endodontic involvement periodontal disease oral disease","2579"
"hope create meaningful relationship patient colleague faculty establish colleague competent trustworthy helpful","2580"
"weve learn lot vary procedure can great ideal circumstance now enter clinic theres go ideal circumstance clear answer","2581"
"ive surprise honest candid patient put huge amount trust","2582"
"think unethical try perform procedure know skill just get ces mdrs","2583"
"recently start panic since seem despite good effort lack treat patient need restorative procedure","2584"
"crazy","2585"
"theory thrill patient need slight maintenance care like regular prophy replace wear sealant","2586"
"instead worry patient didnt enough disease","2587"
"hope real world patient will healthy maintain oral health can also make income provide preventative service","2588"
"realistic do actually know","2589"
"hope","2590"
"im still work become professional","2591"
"seem year environment relax lot way work load intense","2592"
"good time will avoid patient wait cost ive get use look bite dishevel year maybe procrastinate certain thing misplace thing need stop now","2593"
"sometimes just fake til make","2594"
"im honestly nervous procedure first time put reassure confident attitude","2595"
"now clinic can truly appreciate importance time set patient keep wait maximize time","2596"
"can understand physical appearance mannerism can affect patient","2597"
"many people come see us nervous uncomfortable truly scare can reassure see someone present professional","2598"
"one thing im notice think may apologize much","2599"
"im unsure everything im","2600"
"know class ii definitely","2601"
"do know specific way im hold hand bur hurt patient etc","2602"
"keep ask patient theyre okay something hurt","2603"
"feel like may much im portray lack confidence","2604"
"im honestly sure much professional progress ive make far","2605"
"ive focus academic just try make have doesnt feel like ive grow much professionally","2606"
"honestly three day ive clinic full time feel like ive grow much past year","2607"
"use dress casually misplace material etc now ive become incredibly aware action appearance can cause patient doubt even scare","2608"
"now ive clinic week im build confidence","2609"
"try look put together get early set come general game plan appointment even just clean","2610"
"clinic can get hectic feel completely top thing everything can start fall apart mess","2611"
"now ive finally experience first day clinic think idea kind dentist want start change","2612"
"ive focus past two year test ahead pass next practical start forget","2613"
"theres nothing inherently wrong want good academically get s practical want provide patient good possible treatment want perform work will perserve function please esthetically keep pain last","2614"
"also im notice hard focus keep patient comfortable run around clinic stare closely one particular surface etc hope become kind practitioner always stay aware patient comfort happiness feeling","2615"
"student professional school feel like genuine importance stick ethical value learn course dental career life","2616"
"clinic give many different requirement need meet end school year","2617"
"treat patient easy way just think requirement","2618"
"however professional know right thing","2619"
"professional feel like numb one priority always good always treat patient good interest","2620"
"order become professional dental school will strive acquire high level skill knowledge","2621"
"will also learn apply ethical principle throughout next four year dental school","2622"
"important able assess professional good know take advice other give respectful manner","2623"
"feel like need work time need become fast procedure","2624"
"last month clinic feel like improve significantly clinician","2625"
"remember first week clinic overwhelm idea treat patient","2626"
"month pass notice now enjoy challenge everyday clinic new procedure","2627"
"like get good month come become fast procedure time without compromise quality work","2628"
"complete 2 year dental school come realize far knowledge field come","2629"
"motivate prepare follow year","2630"
"3 4 year like involve community service activity school even go international outreach","2631"
"will always ethical honest decision clinic","2632"
"want establish main integrity someone people can count trust","2633"
"clinic everything hope","2634"
"love","2635"
"learn much able actually apply knowledge learn past help retain good","2636"
"want establish one hard work individual clinic","2637"
"will never afraid ask question something think stupid question question ask","2638"
"learn first foremost","2639"
"love around patient interact healthcare team","2640"
"want continue grow become great dentist people will want go future","2641"
"everything far terrific glad clinic","2642"
"clinic everything hope","2643"
"cant express much love clinic around people clinic","2644"
"first two year dental school little rough excite","2645"
"love help patient love interact healthcare team love everything far clinic","2646"
"learn much past month knowledge will able retain","2647"
"visual hand person able actually apply stuff learn make retain information learn good","2648"
"become professional finally treat patient wonderful experience","2649"
"will always try professional patient give care deserve","2650"
"hold high regard patient always hold high regard will always try give patient good possible treatment care can","2651"
"hope become good dentist can become will always give good effort everything","2652"
"will always put patient first","2653"
"last two year dental school nyucd want continue learn become good possible dentist can","2654"
"want establish one hard worker passionate people","2655"
"will strive achieve goal along healthcare team can push one another become great dentist time graduate","2656"
"many time face ethical dilemma treat patient clinic","2657"
"time relate good care treatment vs ability afford care","2658"
"example patient root canal treatment do composite fill top composite fill partially break mesiolingual portion","2659"
"upon evaluation good care will get crown tooth tooth risk fracture","2660"
"however report one half year since receive treatment school previous student dentist afford cost crown","2661"
"remain one half year dental school like treat many patient possible experience many diverse case possible can become fully competent graduate nyucd","2662"
"also like rapport patient treat hope build solid close friendship collegues","2663"
"grateful faculty member care passionate respectful clinic","2664"
"thus learn dental procedure also learn good attitude communication skill way deal patient much","2665"
"complete two year dental school feel become professional dentistry reward yet challenge physically emotionally mentally","2666"
"experience clinic almost six month now feel lot comfortable deal patient become able handle assign session effectively","2667"
"begin nervous meet new patient able finish plan day within time thus use book double session can get something do patient less","2668"
"even now completely comfortable meet new patient perform new procedure get good manage time treat patient now","2669"
"last year state goal next four year dental school become competent enough treat patient confidence build solid network peer alumnus faculty member develop professional yet empathetic communication skill glad get close desire achieve complete have have course","2670"
"especially experience clinic nearly half year feel much comfortable treat patient communicate","2671"
"even still fully competent satisfy fact learn something everyday slowly get good treat patient","2672"
"want practice dentistry make ethical decision can maintain self integrity also can make good decision patient","2673"
"four year nyu hope put forth good effort didactic study utilize knowledge practice","2674"
"want make sure get four year school can become good dentist can become","2675"
"hope practice communication skill build good work ethic ultimately become competent reliable professional","2676"
"feel much confident clinical ability good ability connect communicate people","2677"
"know will learn much follow year please progress","2678"
"feel utmost importance dentist just provide excellent oral healthcare also professional","2679"
"dentist role model rest community must uphold great responsibility moral integrity","2680"
"much want white coat agree nyucds decision postpone white coat ceremony till 2 year","2681"
"definitely think take time effort become professional","2682"
"ultimately hope become dentist future professional patient can comfortably rely","2683"
"feel come long way thus far even though one year since start dental school","2684"
"feel much confident clinical ability good ability communicate patient fellow classmate professor","2685"
"update feel much confident clinical ability compare have","2686"
"tooth color prep temp competency happy result","2687"
"take competency wasnt nervous compare nervous wreck have practical much confident","2688"
"still much learn practice happy progress","2689"
"four year nyu hope put forth good effort didactic study utilize knowledge practice","2690"
"want make sure get four year school can become good dentist can become","2691"
"hope practice communication skill build good work ethic ultimately become competent reliable professional one consistently strive provide excellence patient","2692"
"ethically competent take lot effort consideration","2693"
"patient unique unique background cultural experience ethical value","2694"
"obligation find much possible patient provide ethically good possible patient care","2695"
"want grow individual good understand people need able balance emotionally","2696"
"want learn time management skill able actively participate research outreach program leadership position along achieve excellence study","2697"
"aim succeed establish relationship colleague patient community use resource available good serve community","2698"
"lifelong learn hope competent dentist gain trust patient colleague hard work","2699"
"ultimate goal teach dentistry private organization will address people need","2700"
"goal gain trust respect patient colleague people surround way become professional","2701"
"want challenge different patient case will let continually learn self improve health care practitioner","2702"
"goal competent health care provider able solve problem patient may experience effective communication health care specialist colleague good treatment plan good ethical consideration","2703"
"meanwhile try learn much can faculty","2704"
"faculty mu role model kind dentist want become","2705"
"dental school challenge last yearshowever due hard work dedication able continually improve hand skill learn skill throughout time become good academically clinically","2706"
"goal achieve excellence patient care gain good possible hand skill experience improve ability effectively communicate people different cultural background","2707"
"want active explorer dental field participate dental research different outreach program","2708"
"dental student aim contribute school dental profession gain knowledge experience unique cultural background","2709"
"next two year want academically successful also know embrace opportunity outside academic","2710"
"past ive content just bite average feel like point life like excel never feel hold back thing couldve do differently","2711"
"id like someone know someone get thing do confident ability","2712"
"become professional constantly see knowledge further certain field","2713"
"think hard say next year half will learn everything will need competent practitioner goal try learn everything can school continue quest knowledge move career always date late study technology","2714"
"want provide good appropriate care patient constantly educate way will get","2715"
"professional field signify commitment make gain knowledge proficient dedication constantly learn improve field","2716"
"graduate dental school will basic set knowledge field dentistry need continue build upon grow","2717"
"also feel professional dentistry important dedicate grow field become stagnant obsolete","2718"
"next two year many goal like aim towards","2719"
"like gain wellrounded view world","2720"
"want live balance life take control study habit incorporate healthy active lifestyle","2721"
"want gain confidence ability level afraid display skill","2722"
"want stop regret embrace new experience utilize resource available good ability","2723"
"want actually feel like give challenge im face content give","2724"
"want mentally challenge know can take successful","2725"
"follow golden rule","2726"
"treat other want treat","2727"
"also never ask other thing im will even rule book","2728"
"ive see student th floor do unethical thing","2729"
"suppose stress behave defensively","2730"
"do want mistreat people nice thing","2731"
"will stay focus work hard stay people way","2732"
"will show everyone respect speak politely show respect","2733"
"want get dd degree move one life","2734"
"now ive clinic month","2735"
"realize many thing do know know know do know much","2736"
"goal remainder dd education learn much can graduate","2737"
"dental school give foundational knowledge student student proactive life long student stay relevant ever change dental field","2738"
"state become professional mean will learn people","2739"
"lesson take home end day able mold mature respectful knowledgable studentdentist","2740"
"professional take hard work","2741"
"take lot selfawareness discipline behave manner consistent nyucds policy good satisfy patient expectation","2742"
"time act way think slightly set nyucds policy","2743"
"feel regret mistake","2744"
"yet time mistake chance help improve","2745"
"guess become professional something take time lot hard work","2746"
"constantly try good healthcare professional","2747"
"help faculty peer will good train dentist take care patient good ability","2748"
"person become professional person must assume responsibility hisher action","2749"
"believe rest will take care","2750"
"professional mean student will work good student faculty patient show respect courtesy order achieve high possible academic clinical learn standard possible","2751"
"im work become good professional everyday lot learn peer","2752"
"please help teach together good help everyone learn","2753"
"id like think ive make progress become professional","2754"
"ill let friend judge become professional","2755"
"studentdentist work become dental professional id say road get goal efficient selfaware knowledgeable dental professional hard","2756"
"definitely doable many dentist faculty doctor ive shadow epitome standard","2757"
"can focus immediate future strive behave way make decent professional","2758"
"ive certainly make progress compare landon month ago versus landon moment like say theres long way go","2759"
"experience learn student nyucd help grow much past couple year","2760"
"time nyucd thus far teach valuable lesson want become compassionate good dentist will become activelifelonglearner","2761"
"much learn faculty colleague yet little time","2762"
"sincere goal time graduate nyucd will grow wise compassionate prepare dentist can meet challenge come way private practice","2763"
"help colleague friend family importantly dr","2764"
"resnick confident two come year will productive year dental school","2765"
"deep ethical root","2766"
"next four year wouldl like become good person","2767"
"like learn skill tool can use help people restore something lose help people fix something break","2768"
"also like lie foundation become somebody great general dental practitioner","2769"
"2 goal build professional framework peer future collegues also faculty advisor patient","2770"
"also like achieve social status can become part social group share value principle","2771"
"last less like family proud child look example success","2772"
"definitely gain confidence action word","2773"
"attribute become parent two year dental school","2774"
"order influence people health make positive change life assertive way treat patient","2775"
"patient come see young student dentist immediately face mistrust","2776"
"something cant change can work improve self presentation delivery treatment","2777"
"action speak loud word","2778"
"think become professional mean learn singular skill perfection","2779"
"2 year dental school change perception definition profession","2780"
"profession require lot interpersonal skill good","2781"
"already learn good scientist need learn deliver exceptional care patient","2782"
"owe profession adapt invest work ethic","2783"
"wish say thing slow regain ability learn humble manner","2784"
"instead seem adapt brutal pace push finish line graduation","2785"
"often time rush complete treatment forget patient behind treatment","2786"
"make progress expedite pace","2787"
"certain can keep pace two three year","2788"
"like still make progress speed though may challanging","2789"
"like learn skill tool method can use help restore people something precious vital lose break","2790"
"use learn ameliorate pain discomfort embarrassment disease","2791"
"like continue reinforce foundation start early genomic research can also introduce personalize therapy future clinic thereby increase potential successful treatment reduce wasteful expenditure prevent prolong suffer","2792"
"focus expand professional network new peer future colleague also faculty advisor patient will work","2793"
"believe right connection foster opportunity inside outside academia unite other share value principle create healthy happy productive planet","2794"
"ethic dental school really tough issue first two year dental school full test practical life make sure pass everything goal thing matter ethic can push aside cut throat selfish environement","2795"
"end 3 year throw clinic","2796"
"clinic pass test enter clinic everything patient","2797"
"nyu give student lot requirement lot different kind requirement create situation student can benefit behave unethically towards patient acceptable one lose ability use ethic right thing become really hard enter profession people trust job want environment learn unethical behavior get ahead real world dental school requirement human come help youd good behave appropriately","2798"
"think will important understand dental theory good possess technical skill order good dentist can","2799"
"like able find time serve dental need community student nyu also practice dentist even though may mean need sacrifice time money","2800"
"think dentistry can greatly impact individual ’ s life like able help people may mean get treatment deserve","2801"
"like kind clear patient","2802"
"dentist shadow come school incredibly compassionate strive dentist like","2803"
